Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
29,"Beaumont, Simon",26y 136d,113 (66-0-47 58.41%),73 (0.65),←,
21,"Bradley, Craig",38y 187d,361 (219-2-140 60.94%),243 (0.67),←,
16,"Camporeale, Scott",26y 260d,155 (95-0-60 61.29%),149 (0.96),←,
17,"Freeborn, Scott",23y 343d,44 (28-0-16 63.64%),17 (0.39),←,
14,"Gallagher, David",21y 266d,29 (11-0-18 37.93%),3 (0.10),3 (0-0-3 0.00%),1 (0.33)
9,"Hickmott, Adrian",30y 29d,157 (99-0-58 63.06%),101 (0.64),107 (67-0-40 62.62%),77 (0.72)
33,"Houlihan, Ryan",20y 97d,41 (23-0-18 56.10%),40 (0.98),←,
27,"Hulme, Darren",24y 292d,83 (43-0-40 51.81%),48 (0.58),←,
12,"Lappin, Matthew",26y 70d,132 (72-1-59 54.92%),150 (1.14),77 (44-0-33 57.14%),124 (1.61)
4,"Livingston, Luke",19y 175d,2 (0-0-2 0.00%),,←,
10,"Mansfield, Michael",30y 263d,224 (130-1-93 58.26%),113 (0.50),43 (27-0-16 62.79%),13 (0.30)
5,"McKay, Andrew",31y 288d,208 (126-1-81 60.82%),28 (0.13),←,
2,"McKernan, Corey",28y 130d,187 (120-0-67 64.17%),238 (1.27),5 (1-0-4 20.00%),5 (1.00)
19,"Merrington, Andrew",23y 152d,8 (3-0-5 37.50%),7 (0.88),←,
18,"Murphy, Justin",26y 4d,114 (57-0-57 50.00%),99 (0.87),84 (42-0-42 50.00%),81 (0.96)
40,"Plunkett, Jim",23y 276d,30 (15-0-15 50.00%),8 (0.27),20 (10-0-10 50.00%),7 (0.35)
28,"Prendergast, Ian",21y 238d,12 (6-0-6 50.00%),4 (0.33),←,
7,"Ratten, Brett",30y 291d,241 (141-0-100 58.51%),108 (0.45),←,
11,"Smith, Lindsay",22y 59d,2 (1-0-1 50.00%),1 (0.50),1 (0-0-1 0.00%),
36,"Sporn, Trent",19y 217d,4 (1-0-3 25.00%),,←,
8,"Whitnall, Lance",22y 248d,116 (64-0-52 55.17%),229 (1.97),←,
34,"Wiggins, Simon",19y 229d,10 (5-0-5 50.00%),5 (0.50),←,
Totals,Totals,25y 143d,2273 (1325-5-943 58.29%),1664 (0.73),,
C,"Brittain, Wayne",43y 319d,29 (16-0-13 55.17%),,←,
