Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",27y 335d,105 (55-0-50 52.38%),5 (0.05),41 (26-0-15 63.41%),
15,"Amon, Karl",26y 352d,122 (71-0-51 58.20%),53 (0.43),←,
14,"Bergman, Miles",20y 292d,31 (18-0-13 58.06%),12 (0.39),←,
10,"Boak, Travis",34y 5d,325 (166-1-158 51.23%),196 (0.60),←,
26,"Bonner, Riley",25y 152d,80 (49-0-31 61.25%),11 (0.14),←,
36,"Burgoyne, Jase",19y 22d,6 (1-0-5 16.67%),2 (0.33),←,
3,"Burton, Ryan",25y 187d,115 (66-1-48 57.83%),13 (0.11),68 (41-0-27 60.29%),8 (0.12)
18,"Butters, Zak",21y 332d,66 (38-0-28 57.58%),37 (0.56),←,
33,"Byrne-Jones, Darcy",26y 320d,148 (85-0-63 57.43%),7 (0.05),←,
22,"Dixon, Charlie",31y 317d,187 (94-1-92 50.53%),309 (1.65),122 (75-0-47 61.48%),215 (1.76)
28,"Drew, Willem",23y 309d,54 (31-0-23 57.41%),9 (0.17),←,
7,"Duursma, Xavier",22y 30d,55 (37-0-18 67.27%),25 (0.45),←,
24,"Farrell, Kane",23y 142d,47 (27-0-20 57.45%),38 (0.81),←,
11,"Finlayson, Jeremy",26y 178d,84 (44-3-37 54.17%),109 (1.30),18 (8-0-10 44.44%),19 (1.06)
9,"Gray, Robbie",34y 129d,270 (139-0-131 51.48%),365 (1.35),←,
5,"Houston, Dan",25y 86d,119 (73-0-46 61.34%),24 (0.20),←,
1,"Jonas, Tom",31y 209d,201 (111-1-89 55.47%),1 (0.00),←,
41,"McEntee, Jed",21y 172d,8 (2-0-6 25.00%),1 (0.13),←,
12,"McKenzie, Trent",30y 125d,146 (56-0-90 38.36%),23 (0.16),40 (27-0-13 67.50%),1 (0.03)
2,"Powell-Pepper, Sam",24y 210d,112 (67-0-45 59.82%),67 (0.60),←,
20,"Rozee, Connor",22y 196d,79 (47-0-32 59.49%),75 (0.95),←,
27,"Teakle, Brynn",22y 294d,2 (1-0-1 50.00%),,←,
16,"Wines, Ollie",27y 303d,201 (116-0-85 57.71%),86 (0.43),←,
Totals,Totals,25y 347d,2563 (1394-7-1162 54.39%),1468 (0.57),,
C,"Hinkley, Ken",55y 310d,221 (129-0-92 58.37%),,←,
