Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
9,"Anthony, John",20y 203d,7 (4-0-3 57.14%),15 (2.14),←,
16,"Brown, Nathan",19y 236d,19 (10-0-9 52.63%),3 (0.16),←,
40,"Bryan, Chris",26y 156d,40 (16-1-23 41.25%),19 (0.47),24 (13-0-11 54.17%),10 (0.42)
17,"Burns, Scott",33y 230d,262 (119-1-142 45.61%),149 (0.57),←,
18,"Clarke, Martin",20y 270d,29 (16-0-13 55.17%),7 (0.24),←,
32,"Cloke, Travis",21y 157d,73 (39-0-34 53.42%),82 (1.12),←,
29,"Cook, Ryan",20y 175d,7 (5-0-2 71.43%),,←,
1,"Davis, Leon",27y 53d,156 (76-0-80 48.72%),196 (1.26),←,
31,"Dawes, Chris",20y 85d,1 (1-0-0 100.00%),2 (2.00),←,
25,"Fraser, Josh",26y 217d,169 (90-0-79 53.25%),140 (0.83),←,
38,"Goldsack, Tyson",21y 79d,28 (14-0-14 50.00%),1 (0.04),←,
24,"Lockyer, Tarkyn",28y 284d,186 (89-0-97 47.85%),108 (0.58),←,
8,"Lumumba, Heritier",21y 268d,55 (31-0-24 56.36%),3 (0.05),←,
5,"Maxwell, Nick",25y 67d,90 (48-0-42 53.33%),20 (0.22),←,
27,"McCarthy, John",18y 264d,1 (1-0-0 100.00%),,←,
7,"Medhurst, Paul",26y 242d,135 (70-0-65 51.85%),237 (1.76),36 (20-0-16 55.56%),71 (1.97)
10,"Pendlebury, Scott",20y 215d,50 (27-0-23 54.00%),34 (0.68),←,
36,"Swan, Dane",24y 166d,95 (49-0-46 51.58%),52 (0.55),←,
13,"Thomas, Dale",21y 49d,60 (34-0-26 56.67%),50 (0.83),←,
34,"Toovey, Alan",21y 139d,15 (8-0-7 53.33%),4 (0.27),←,
14,"Wakelin, Shane",33y 363d,249 (121-2-126 49.00%),20 (0.08),155 (80-0-75 51.61%),1 (0.01)
21,"Wellingham, Sharrod",20y 33d,11 (6-0-5 54.55%),4 (0.36),←,
Totals,Totals,23y 246d,1738 (874-4-860 50.29%),1146 (0.66),,
C,"Malthouse, Mick",54y 358d,583 (325-4-254 56.09%),,205 (102-0-103 49.76%),
