Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
16,"Bone, Randall",22y 215d,23 (13-0-10 56.52%),17 (0.74),11 (5-0-6 45.45%),4 (0.36)
27,"Chick, Daniel",20y 126d,11 (4-1-6 40.91%),4 (0.36),←,
5,"Collins, Andrew",31y 51d,201 (128-1-72 63.93%),36 (0.18),←,
3,"Condon, Anthony",28y 192d,130 (89-0-41 68.46%),43 (0.33),←,
9,"Crawford, Shane",21y 280d,68 (34-1-33 50.74%),60 (0.88),←,
19,"Dunstall, Jason",31y 306d,236 (163-1-72 69.28%),1119 (4.74),←,
34,"Graham, Mark",23y 94d,53 (24-1-28 46.23%),8 (0.15),←,
15,"Harford, Daniel",19y 88d,21 (7-0-14 33.33%),10 (0.48),←,
22,"Hargreaves, Tim",21y 16d,34 (13-1-20 39.71%),51 (1.50),←,
2,"Holland, Nick",21y 322d,26 (8-1-17 32.69%),10 (0.38),←,
17,"Hudson, Paul",25y 331d,123 (73-0-50 59.35%),250 (2.03),←,
1,"Jencke, Ray",30y 82d,177 (114-1-62 64.69%),27 (0.15),←,
11,"Kappler, Darren",31y 144d,153 (48-1-104 31.70%),130 (0.85),7 (3-1-3 50.00%),5 (0.71)
24,"Langford, Chris",33y 165d,284 (197-2-85 69.72%),31 (0.11),←,
7,"McCabe, Luke",19y 310d,10 (5-0-5 50.00%),3 (0.30),←,
44,"Platten, John",33y 90d,230 (152-1-77 66.30%),209 (0.91),←,
18,"Pritchard, Darrin",30y 86d,189 (126-1-62 66.93%),92 (0.49),←,
10,"Robran, Jonathon",23y 238d,13 (5-0-8 38.46%),,←,
6,"Taylor, Richard",22y 337d,23 (10-1-12 45.65%),12 (0.52),←,
33,"Treleven, Craig",26y 1d,11 (4-1-6 40.91%),4 (0.36),←,
30,"Woods, Tony",26y 349d,59 (24-1-34 41.53%),12 (0.20),28 (8-1-19 30.36%),2 (0.07)
Totals,Totals,25y 356d,2075 (1241-16-818 59.81%),2128 (1.03),,
C,"Judge, Ken",38y 152d,11 (4-1-6 40.91%),,←,
