Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",21y 67d,58 (30-0-28 51.72%),57 (0.98),←,
9,"Campbell, Wayne",26y 338d,183 (83-1-99 45.63%),110 (0.60),←,
6,"Chaffey, Mark",22y 113d,40 (16-0-24 40.00%),7 (0.17),←,
10,"Daffy, Nick",26y 108d,133 (69-1-63 52.26%),163 (1.23),←,
7,"Dragicevic, Marc",18y 150d,17 (7-0-10 41.18%),6 (0.35),←,
19,"Evans, Brett",27y 93d,26 (11-0-15 42.31%),26 (1.00),←,
25,"Gale, Brendon",31y 40d,202 (86-1-115 42.82%),183 (0.91),←,
2,"Gaspar, Darren",23y 99d,104 (47-0-57 45.19%),9 (0.09),83 (40-0-43 48.19%),8 (0.10)
37,"Hall, Ray",18y 304d,1 (1-0-0 100.00%),,←,
20,"Harrison, Ben",24y 222d,62 (31-0-31 50.00%),36 (0.58),60 (29-0-31 48.33%),36 (0.60)
16,"Holland, Ben",22y 109d,65 (32-0-33 49.23%),77 (1.18),←,
39,"Kellaway, Andrew",23y 277d,34 (16-0-18 47.06%),1 (0.03),←,
3,"Kellaway, Duncan",26y 191d,131 (65-1-65 50.00%),7 (0.05),←,
33,"Knights, Matthew",28y 326d,216 (87-0-129 40.28%),114 (0.53),←,
28,"Moore, Ben",22y 54d,24 (14-0-10 58.33%),11 (0.46),←,
5,"Ottens, Brad",19y 214d,34 (16-0-18 47.06%),23 (0.68),←,
14,"Plapp, Justin",22y 66d,18 (10-0-8 55.56%),22 (1.22),←,
4,"Rogers, Matthew",25y 275d,120 (62-1-57 52.08%),82 (0.68),←,
35,"Rombotis, John",22y 318d,46 (8-0-38 17.39%),23 (0.50),11 (4-0-7 36.36%),2 (0.18)
32,"Tivendale, Greg",20y 130d,12 (4-0-8 33.33%),8 (0.67),←,
29,"Torney, Jason",22y 72d,53 (26-1-26 50.00%),4 (0.08),←,
41,"Turner, Scott",29y 88d,144 (61-0-83 42.36%),33 (0.23),←,
Totals,Totals,23y 332d,1723 (782-6-935 45.39%),1002 (0.58),,
C,"Gieschen, Jeff",42y 339d,49 (25-0-24 51.02%),,←,
