Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Amiss, Jye",4,3,3,7,1,,,2.0,,,,2.0,,1.0,,3.0,4.0,,,3.0,,,87.0
41,"Banfield, Bailey",6,1,7,13,1,,,3.0,1.0,3.0,2.0,2.0,,1.0,,5.0,10.0,,,,,,83.0
15,"Bolton, Shai",10,4,4,14,2,1.0,,2.0,1.0,4.0,1.0,2.0,,1.0,,1.0,14.0,,3.0,2.0,9.0,1.0,76.0
8,"Brayshaw, Andrew",12,2,17,29,1,,,9.0,1.0,3.0,4.0,3.0,1.0,,3.0,13.0,17.0,,,1.0,,4.0,84.0
5,"Chapman, Heath",8,7,7,15,,,,1.0,5.0,,,2.0,2.0,,,2.0,13.0,,,3.0,,,80.0
6,"Clark, Jordan",18,5,8,26,,,,3.0,10.0,2.0,,5.0,1.0,2.0,,7.0,19.0,,,4.0,1.0,,85.0
36,"Cox, Brennan",10,7,6,16,,,,2.0,3.0,,,4.0,,2.0,,8.0,7.0,3.0,,5.0,,,83.0
37,"Draper, Josh",5,2,3,8,,,,2.0,3.0,,,2.0,1.0,2.0,,3.0,5.0,,,12.0,,,87.0
43,"Dudley, Isaiah",5,3,7,12,1,,,3.0,,2.0,,2.0,,,,1.0,11.0,,,,,,71.0
32,"Frederick, Michael",11,5,2,13,3,1.0,,3.0,,4.0,,3.0,,1.0,,3.0,11.0,1.0,1.0,2.0,,,78.0
9,"Jackson, Luke",5,2,11,16,1,,30.0,,2.0,1.0,3.0,2.0,1.0,2.0,,7.0,9.0,,,3.0,,2.0,59.0
44,"Johnson, Matthew",5,1,8,13,,,,3.0,1.0,3.0,1.0,3.0,1.0,1.0,,6.0,7.0,,,2.0,2.0,,68.0
30,"ODriscoll, Nathan",8,3,4,12,,1.0,,7.0,2.0,1.0,2.0,4.0,1.0,2.0,,3.0,10.0,,,,,,55.0
2,"OMeara, Jaeger",4,1,11,15,,,,4.0,,2.0,2.0,6.0,1.0,4.0,,7.0,9.0,,,1.0,,,76.0
25,"Pearce, Alex",4,5,9,13,,,,3.0,2.0,,,5.0,,3.0,,8.0,5.0,1.0,,4.0,,,91.0
16,"Reid, Murphy",7,3,9,16,1,,,1.0,,2.0,1.0,4.0,1.0,2.0,,10.0,6.0,,,1.0,1.0,2.0,91.0
13,"Ryan, Luke",23,6,3,26,,,,4.0,10.0,2.0,2.0,1.0,,,,5.0,15.0,1.0,,6.0,,,97.0
3,"Serong, Caleb",15,,23,38,,,,7.0,1.0,8.0,15.0,5.0,2.0,,2.0,24.0,15.0,,,3.0,,2.0,85.0
14,"Sharp, Jeremy",10,4,11,21,1,,,,3.0,2.0,2.0,4.0,,1.0,,9.0,11.0,,,1.0,,,97.0
35,"Treacy, Josh",12,8,3,15,3,2.0,4.0,3.0,1.0,2.0,,2.0,1.0,1.0,,3.0,12.0,1.0,4.0,4.0,2.0,1.0,97.0
20,"Voss, Patrick",3,,6,9,,1.0,6.0,5.0,2.0,1.0,3.0,2.0,2.0,1.0,,7.0,2.0,,,,,1.0,83.0
34 ↓,"Wagner, Corey",2,,4,6,,,,,,2.0,1.0,1.0,,,,1.0,5.0,,,2.0,,,54.0
23 ↑,"Worner, Karl",4,2,4,8,,,,,2.0,,,1.0,,,,4.0,3.0,,,1.0,,,31.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,74,170,361,15,7.0,40.0,67.0,50.0,44.0,39.0,67.0,15.0,27.0,5.0,140.0,220.0,7.0,8.0,60.0,15.0,13.0,
Opposition,Opposition,221,85,154,375,12,9.0,46.0,57.0,29.0,63.0,42.0,54.0,27.0,15.0,1.0,157.0,218.0,11.0,11.0,36.0,4.0,10.0,
