Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Boyd, Matthew",22,3,10,32,2,,,3.0,5.0,6.0,3.0,2.0,1.0,,3.0,8.0,23.0,,,1.0,,2.0,86.0
17,"Cooney, Adam",16,3,15,31,,1.0,,3.0,,5.0,8.0,6.0,1.0,3.0,,12.0,18.0,,,,1.0,2.0,85.0
4,"Cross, Daniel",11,6,18,29,,,3.0,4.0,1.0,,5.0,3.0,2.0,,1.0,16.0,13.0,1.0,,,,,90.0
33 ↑,"Djerrkura, Nathan",6,,6,12,1,,,5.0,,1.0,3.0,2.0,2.0,1.0,,6.0,6.0,,,2.0,,,37.0
13,"Giansiracusa, Daniel",10,9,7,17,2,1.0,,1.0,,3.0,,3.0,1.0,2.0,,6.0,13.0,3.0,3.0,,,1.0,91.0
1,"Grant, Jarrad",5,6,6,11,1,,,4.0,,1.0,1.0,1.0,,1.0,,4.0,10.0,1.0,1.0,4.0,,,89.0
16,"Griffen, Ryan",15,5,18,33,3,,2.0,4.0,1.0,4.0,1.0,1.0,,1.0,2.0,11.0,22.0,1.0,2.0,3.0,2.0,2.0,84.0
28 ↓,"Hall, Barry",6,2,5,11,3,,,,,1.0,,2.0,,1.0,,6.0,6.0,1.0,2.0,1.0,,1.0,94.0
7,"Higgins, Shaun",12,4,11,23,3,,,6.0,3.0,3.0,3.0,2.0,,1.0,,7.0,17.0,1.0,1.0,1.0,,2.0,89.0
20,"Hill, Josh",20,7,4,24,1,2.0,,1.0,5.0,1.0,2.0,3.0,2.0,1.0,,8.0,17.0,1.0,2.0,1.0,3.0,,87.0
15,"Hudson, Ben",6,4,14,20,,,13.0,2.0,2.0,1.0,2.0,1.0,,1.0,,5.0,15.0,,,8.0,,,77.0
19,"Jones, Liam",5,4,4,9,1,,1.0,2.0,,1.0,,3.0,,2.0,,4.0,5.0,1.0,2.0,,,,84.0
21,"Liberatore, Tom",10,3,18,28,,,,10.0,,5.0,4.0,,1.0,,,11.0,17.0,,,,,1.0,76.0
37,"Markovic, Lukas",5,3,7,12,,,,1.0,3.0,,,1.0,1.0,,,6.0,5.0,,,7.0,1.0,,87.0
38,"Morris, Dale",11,9,7,18,,,,4.0,6.0,1.0,1.0,2.0,,,,5.0,13.0,2.0,,8.0,,,93.0
2,"Murphy, Robert",14,5,8,22,,1.0,,4.0,6.0,2.0,,2.0,,,,5.0,15.0,,,2.0,9.0,1.0,83.0
42,"Picken, Liam",4,1,9,13,,,,5.0,2.0,2.0,1.0,2.0,,1.0,,5.0,8.0,,,2.0,,,88.0
23,"Roughead, Jordan",6,3,8,14,,1.0,5.0,6.0,,3.0,3.0,3.0,1.0,,,5.0,9.0,1.0,1.0,2.0,,,82.0
10,"Sherman, Justin",12,4,14,26,1,1.0,,2.0,2.0,5.0,,2.0,1.0,,,11.0,16.0,,,3.0,3.0,,82.0
18,"Stack, Brennan",10,1,9,19,,,,4.0,2.0,2.0,1.0,1.0,2.0,,,8.0,10.0,,,3.0,,,83.0
14,"Ward, Callan",4,2,16,20,1,,,7.0,1.0,2.0,3.0,3.0,2.0,,,11.0,9.0,,,2.0,1.0,1.0,84.0
12,"Williams, Tom",10,2,7,17,,,,2.0,4.0,1.0,,2.0,2.0,1.0,,8.0,10.0,,,9.0,5.0,,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,220,86,221,441,19,9.0,24.0,80.0,43.0,50.0,41.0,47.0,19.0,16.0,6.0,168.0,277.0,13.0,14.0,59.0,25.0,13.0,
Opposition,Opposition,178,79,184,362,6,9.0,43.0,68.0,29.0,52.0,28.0,47.0,16.0,19.0,,134.0,222.0,7.0,9.0,47.0,15.0,6.0,
