Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",26y 109d,163 (71-0-92 43.56%),10 (0.06),←,
43,"Answerth, Noah",23y 236d,52 (36-0-16 69.23%),2 (0.04),←,
8,"Ashcroft, Will",18y 328d,3 (1-0-2 33.33%),2 (0.67),←,
33,"Bailey, Zac",23y 188d,97 (61-0-36 62.89%),96 (0.99),←,
7,"Berry, Jarrod",25y 53d,111 (58-0-53 52.25%),49 (0.44),←,
23,"Cameron, Charlie",28y 268d,179 (112-1-66 62.85%),304 (1.70),106 (65-0-41 61.32%),217 (2.05)
18,"Coleman, Keidean",22y 364d,43 (27-0-16 62.79%),12 (0.28),←,
3,"Daniher, Joe",29y 26d,154 (69-1-84 45.13%),281 (1.82),46 (29-0-17 63.04%),90 (1.96)
5,"Dunkley, Josh",26y 80d,119 (66-0-53 55.46%),65 (0.55),3 (1-0-2 33.33%),
32,"Fort, Darcy",29y 236d,28 (19-0-9 67.86%),15 (0.54),20 (14-0-6 70.00%),9 (0.45)
19,"Gunston, Jack",31y 165d,228 (137-1-90 60.31%),435 (1.91),3 (1-0-2 33.33%),5 (1.67)
30,"Hipwood, Eric",25y 198d,130 (64-0-66 49.23%),190 (1.46),←,
41,"Joyce, Darragh",25y 341d,15 (7-0-8 46.67%),,2 (1-0-1 50.00%),
11,"McCarthy, Lincoln",29y 159d,122 (85-0-37 69.67%),133 (1.09),93 (62-0-31 66.67%),108 (1.16)
6,"McCluggage, Hugh",25y 27d,133 (71-0-62 53.38%),84 (0.63),←,
46,"McInerney, Oscar",28y 263d,104 (63-0-41 60.58%),47 (0.45),←,
26,"McKenna, Conor",27y 2d,82 (36-1-45 44.51%),21 (0.26),3 (1-0-2 33.33%),1 (0.33)
9,"Neale, Lachie",29y 310d,223 (122-0-101 54.71%),113 (0.51),88 (57-0-31 64.77%),46 (0.52)
40,"Payne, Jack",23y 166d,30 (15-0-15 50.00%),2 (0.07),←,
16,"Rayner, Cam",23y 160d,90 (51-0-39 56.67%),82 (0.91),←,
37,"Starcevich, Brandon",23y 249d,74 (49-0-25 66.22%),5 (0.07),←,
44,"Wilmot, Darcy",19y 89d,6 (3-0-3 50.00%),1 (0.17),←,
15,"Zorko, Dayne",34y 49d,232 (102-0-130 43.97%),218 (0.94),←,
Totals,Totals,26y 50d,2418 (1325-4-1089 54.80%),2167 (0.90),,
C,"Fagan, Chris",61y 280d,139 (74-0-65 53.24%),,←,
