Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",10,2,8,18,,1.0,,5.0,,3.0,5.0,6.0,3.0,3.0,,10.0,9.0,,,2.0,,,76.0
21,"Barlow, Michael",9,2,9,18,,,,4.0,,4.0,3.0,1.0,,,,6.0,11.0,,,,,,79.0
6,"Broughton, Greg",10,2,8,18,,,,7.0,3.0,4.0,2.0,3.0,1.0,2.0,,7.0,11.0,,,3.0,,1.0,84.0
30,"Clarke, Zac",11,4,6,17,1,,13.0,4.0,1.0,6.0,4.0,,1.0,,,6.0,12.0,2.0,1.0,1.0,,2.0,84.0
15,"Crowley, Ryan",15,6,10,25,1,,,2.0,1.0,1.0,1.0,4.0,2.0,,,9.0,15.0,,1.0,,,,94.0
3,"Dawson, Zac",5,4,9,14,,,1.0,1.0,1.0,2.0,,3.0,,1.0,,7.0,7.0,1.0,,8.0,,,100.0
40,"de Boer, Matt",10,7,7,17,3,,,6.0,,1.0,1.0,2.0,1.0,,,5.0,11.0,,1.0,,,,86.0
41,"Duffield, Paul",5,2,6,11,,,,1.0,1.0,,1.0,,1.0,,,6.0,3.0,,,5.0,,,97.0
12,"Griffin, Jonathon",6,3,6,12,,,31.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,,7.0,6.0,2.0,,2.0,,1.0,82.0
32 ↓,"Hill, Stephen",2,1,3,5,1,,,,,1.0,1.0,,,,,1.0,4.0,,1.0,,,,32.0
5,"Ibbotson, Garrick",20,10,6,26,,,,4.0,4.0,3.0,2.0,1.0,,,,6.0,20.0,1.0,1.0,3.0,1.0,,91.0
37,"Johnson, Michael",17,10,8,25,,,,4.0,3.0,3.0,1.0,3.0,,,1.0,11.0,13.0,1.0,,4.0,,1.0,99.0
23,"Mayne, Chris",10,7,8,18,3,,,4.0,,1.0,1.0,2.0,3.0,,,9.0,11.0,2.0,1.0,5.0,,,81.0
18,"McPharlin, Luke",12,7,10,22,,,,,3.0,2.0,1.0,,1.0,,,8.0,15.0,2.0,,5.0,,,97.0
9,"McPhee, Adam",4,2,5,9,,,,2.0,3.0,1.0,,3.0,1.0,1.0,,4.0,6.0,,,2.0,,,91.0
16,"Mundy, David",13,4,12,25,,2.0,,3.0,1.0,5.0,2.0,,,,,5.0,21.0,,,3.0,1.0,,84.0
13,"Mzungu, Tendai",11,3,6,17,1,1.0,,4.0,2.0,2.0,2.0,1.0,1.0,,,3.0,13.0,,,2.0,3.0,,90.0
27,"Neale, Lachie",7,2,7,14,2,,,1.0,,2.0,,1.0,,,,4.0,8.0,,,1.0,,,72.0
29,"Pavlich, Matthew",16,7,8,24,1,,,5.0,1.0,5.0,3.0,3.0,2.0,,,11.0,13.0,,2.0,2.0,,3.0,87.0
46,"Pearce, Clancee",9,6,20,29,,,,5.0,,5.0,4.0,5.0,,2.0,,14.0,16.0,,,1.0,,1.0,79.0
24,"Roberton, Dylan",7,2,3,10,1,,,2.0,1.0,2.0,1.0,3.0,1.0,2.0,,5.0,6.0,1.0,1.0,,,,64.0
34 ↑,"Spurr, Lee",1,,5,6,,,,3.0,1.0,,1.0,1.0,,1.0,,5.0,1.0,,,4.0,,,52.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,93,170,380,14,10.0,45.0,70.0,28.0,55.0,38.0,43.0,19.0,13.0,1.0,149.0,232.0,12.0,9.0,53.0,5.0,9.0,
Opposition,Opposition,216,111,188,404,14,3.0,36.0,60.0,35.0,44.0,42.0,51.0,13.0,18.0,5.0,139.0,268.0,12.0,6.0,45.0,9.0,12.0,
