Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
3,"Berry, Sam",23y 158d,69 (30-0-39 43.48%),16 (0.23),←,
44,"Cumming, Isaac",26y 343d,99 (51-1-47 52.02%),16 (0.16),18 (13-0-5 72.22%),6 (0.33)
6,"Curtin, Daniel",20y 134d,25 (15-1-9 62.00%),13 (0.52),←,
12,"Dawson, Jordan",28y 102d,149 (70-1-78 47.32%),73 (0.49),85 (40-1-44 47.65%),39 (0.46)
32,"Fogarty, Darcy",25y 298d,119 (49-1-69 41.60%),192 (1.61),←,
20,"Hinge, Mitch",27y 24d,82 (38-1-43 46.95%),8 (0.10),79 (36-1-42 46.20%),7 (0.09)
1,"Jones, Chayce",25y 187d,94 (31-1-62 33.51%),23 (0.24),←,
48,"Keane, Mark",25y 125d,49 (25-1-23 52.04%),,44 (24-1-19 55.68%),
2,"Keays, Ben",28y 147d,154 (56-1-97 36.69%),120 (0.78),124 (50-1-73 40.73%),109 (0.88)
29,"Laird, Rory",31y 203d,264 (133-2-129 50.76%),30 (0.11),←,
16,"Michalanney, Max",21y 144d,63 (32-1-30 51.59%),4 (0.06),←,
30,"Milera, Wayne",27y 309d,116 (62-1-53 53.88%),31 (0.27),←,
9,"Murray, Nick",24y 214d,60 (22-0-38 36.67%),1 (0.02),←,
28,"Neal-Bullen, Alex",29y 192d,194 (114-1-79 59.02%),130 (0.67),18 (13-0-5 72.22%),14 (0.78)
43,"OBrien, Reilly",29y 334d,139 (60-1-78 43.53%),16 (0.12),←,
25,"Peatling, James",24y 333d,61 (34-0-27 55.74%),21 (0.34),16 (12-0-4 75.00%),5 (0.31)
10,"Pedlar, Luke",23y 64d,35 (15-0-20 42.86%),32 (0.91),←,
23,"Rankine, Izak",25y 88d,101 (43-2-56 43.56%),147 (1.46),53 (27-1-25 51.89%),90 (1.70)
14,"Soligo, Jake",22y 176d,78 (37-1-40 48.08%),31 (0.40),←,
19,"Taylor, Zac",22y 170d,19 (11-0-8 57.89%),6 (0.32),←,
7,"Thilthorpe, Riley",23y 13d,71 (32-0-39 45.07%),100 (1.41),←,
13,"Walker, Taylor",35y 86d,295 (151-2-142 51.53%),669 (2.27),←,
24,"Worrell, Josh",24y 100d,48 (27-1-20 57.29%),,←,
Totals,Totals,25y 346d,2384 (1138-20-1226 47.73%),1679 (0.70),,
C,"Nicks, Matthew",50y 68d,124 (50-1-73 40.73%),,←,
