Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",7,3,1,8,1,,,2.0,1.0,1.0,,3.0,3.0,,,,,,,,,,
26,"Bickley, Mark",18,6,6,24,2,1.0,,5.0,1.0,7.0,6.0,3.0,3.0,1.0,,,,,,,,,
18,"Bond, Troy",1,,,1,,,,,,,,,,,,,,,,,,,
44,"Caven, Peter",11,4,2,13,,,,2.0,5.0,1.0,,,4.0,,,,,,,,,,
40,"Cook, Sudjai",2,1,5,7,,,,,,2.0,1.0,,,,,,,,,,,,
9,"Edwards, Tyson",8,2,4,12,2,,,,,5.0,1.0,,,1.0,,,,,,,,,
13,"Ellen, Shane",10,1,1,11,,1.0,,,3.0,2.0,,,1.0,1.0,,,,,,,,,
36,"Goodwin, Simon",10,4,,10,2,,,3.0,3.0,2.0,,,1.0,2.0,,,,,,,,,
34,"Hart, Ben",10,4,4,14,,,1.0,3.0,4.0,2.0,1.0,3.0,,1.0,,,,,,,,,
11,"James, Brett",5,1,7,12,,,,3.0,1.0,1.0,5.0,,,1.0,,,,,,,,,
3,"Jarman, Darren",10,2,3,13,,,,3.0,1.0,3.0,2.0,2.0,,1.0,,,,,,,,,
5,"Koster, Kym",7,4,7,14,,,,3.0,1.0,5.0,5.0,,,1.0,,,,,,,,,
31,"Marsh, Ben",4,3,4,8,,,3.0,,,2.0,,2.0,,3.0,,,,,,,,,
6,"Modra, Tony",3,2,,3,2,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,
21,"Ormond-Allen, Trent",1,,2,3,,,,1.0,,,1.0,1.0,,,,,,,,,,,
52,"Rehn, Shaun",8,3,8,16,1,,34.0,3.0,2.0,2.0,6.0,1.0,,2.0,,,,,,,,,
32,"Ricciuto, Mark",14,4,7,21,3,1.0,,2.0,,5.0,3.0,4.0,1.0,1.0,,,,,,,,,
10,"Robran, Matthew",3,3,4,7,1,,8.0,,,1.0,1.0,1.0,,,,,,,,,,,
24,"Sampson, Clay",11,4,3,14,,,,4.0,3.0,1.0,3.0,,,,,,,,,,,,
7,"Smart, Nigel",16,8,5,21,1,,,4.0,4.0,3.0,2.0,,,,,,,,,,,,
19,"Stevens, Mark",4,2,3,7,,,2.0,1.0,,3.0,2.0,,1.0,,,,,,,,,,
29,"Thiessen, James",7,4,4,11,1,,,5.0,,3.0,1.0,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,170,65,80,250,16,5.0,48.0,45.0,29.0,52.0,40.0,20.0,14.0,16.0,,,,,,,,,
Opposition,Opposition,197,80,152,349,16,9.0,43.0,40.0,29.0,51.0,43.0,12.0,16.0,14.0,6.0,,,,,,,,
