Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
44,"Buckley, Jack",22y 270d,1 (0-0-1 0.00%),,←,
18,"Cameron, Jeremy",27y 164d,170 (77-3-90 46.18%),427 (2.51),←,
16,"Daniels, Brent",21y 187d,48 (29-0-19 60.42%),20 (0.42),←,
24,"de Boer, Matt",30y 186d,200 (116-4-80 59.00%),76 (0.38),62 (38-3-21 63.71%),28 (0.45)
31,"Finlayson, Jeremy",24y 216d,52 (29-2-21 57.69%),67 (1.29),←,
12,"Green, Tom",19y 233d,5 (3-0-2 60.00%),1 (0.20),←,
4,"Greene, Toby",26y 353d,157 (72-1-84 46.18%),182 (1.16),←,
19,"Haynes, Nick",28y 117d,144 (71-3-70 50.35%),9 (0.06),←,
27,"Himmelberg, Harry",24y 127d,81 (50-1-30 62.35%),91 (1.12),←,
2,"Hopper, Jacob",23y 219d,83 (51-1-31 62.05%),30 (0.36),←,
39,"Idun, Connor",20y 45d,2 (1-0-1 50.00%),,←,
25,"Keeffe, Lachlan",30y 151d,70 (40-0-30 57.14%),14 (0.20),30 (15-0-15 50.00%),7 (0.23)
22,"Kelly, Josh",25y 213d,131 (74-2-55 57.25%),82 (0.63),←,
40,"Kennedy, Adam",28y 62d,121 (48-0-73 39.67%),12 (0.10),←,
38,"Lloyd, Daniel",28y 207d,50 (28-3-19 59.00%),37 (0.74),←,
41,"Mumford, Shane",34y 69d,201 (130-4-67 65.67%),53 (0.26),101 (61-2-38 61.39%),14 (0.14)
36,"Perryman, Harry",21y 268d,51 (27-1-23 53.92%),15 (0.29),←,
50,"Reid, Sam",30y 310d,92 (51-3-38 57.07%),29 (0.32),82 (45-3-34 56.71%),28 (0.34)
23,"Shaw, Heath",34y 290d,324 (196-5-123 61.27%),42 (0.13),151 (86-3-62 57.95%),5 (0.03)
14,"Taranto, Tim",22y 228d,73 (44-1-28 60.96%),28 (0.38),←,
6,"Whitfield, Lachie",26y 56d,149 (73-3-73 50.00%),61 (0.41),←,
29,"Williams, Zac",25y 358d,112 (59-0-53 52.68%),27 (0.24),←,
Totals,Totals,26y 114d,2317 (1269-37-1011 54.77%),1303 (0.56),,
C,"Cameron, Leon",48y 10d,159 (87-3-69 55.66%),,←,
