Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
9,"Anthony, John",20y 217d,9 (6-0-3 66.67%),19 (2.11),←,
40,"Bryan, Chris",26y 170d,42 (18-1-23 44.05%),19 (0.45),26 (15-0-11 57.69%),10 (0.38)
17,"Burns, Scott",33y 244d,264 (121-1-142 46.02%),149 (0.56),←,
18,"Clarke, Martin",20y 284d,31 (18-0-13 58.06%),9 (0.29),←,
32,"Cloke, Travis",21y 171d,75 (41-0-34 54.67%),91 (1.21),←,
29,"Cook, Ryan",20y 189d,9 (7-0-2 77.78%),1 (0.11),←,
12,"Cox, Shannon",22y 169d,11 (9-0-2 81.82%),3 (0.27),←,
1,"Davis, Leon",27y 67d,158 (78-0-80 49.37%),199 (1.26),←,
31,"Dawes, Chris",20y 99d,3 (3-0-0 100.00%),2 (0.67),←,
25,"Fraser, Josh",26y 231d,171 (92-0-79 53.80%),141 (0.82),←,
38,"Goldsack, Tyson",21y 93d,30 (16-0-14 53.33%),2 (0.07),←,
24,"Lockyer, Tarkyn",28y 298d,188 (91-0-97 48.40%),109 (0.58),←,
8,"Lumumba, Heritier",21y 282d,57 (33-0-24 57.89%),3 (0.05),←,
5,"Maxwell, Nick",25y 81d,92 (50-0-42 54.35%),21 (0.23),←,
27,"McCarthy, John",18y 278d,3 (3-0-0 100.00%),2 (0.67),←,
7,"Medhurst, Paul",26y 256d,137 (72-0-65 52.55%),238 (1.74),38 (22-0-16 57.89%),72 (1.89)
11,"OBree, Shane",29y 161d,212 (106-0-106 50.00%),80 (0.38),193 (97-0-96 50.26%),77 (0.40)
10,"Pendlebury, Scott",20y 229d,52 (29-0-23 55.77%),35 (0.67),←,
36,"Swan, Dane",24y 180d,97 (51-0-46 52.58%),56 (0.58),←,
34,"Toovey, Alan",21y 153d,17 (10-0-7 58.82%),4 (0.24),←,
14,"Wakelin, Shane",34y 11d,251 (123-2-126 49.40%),20 (0.08),157 (82-0-75 52.23%),1 (0.01)
21,"Wellingham, Sharrod",20y 47d,12 (7-0-5 58.33%),4 (0.33),←,
Totals,Totals,24y 78d,1921 (984-4-933 51.22%),1207 (0.63),,
C,"Malthouse, Mick",55y 6d,585 (327-4-254 56.24%),,207 (104-0-103 50.24%),
