Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",30y 279d,156 (89-1-66 57.37%),237 (1.52),←,
41,"Banfield, Bailey",20y 54d,5 (3-0-2 60.00%),1 (0.20),←,
19,"Blakely, Connor",22y 50d,38 (14-0-24 36.84%),2 (0.05),←,
8,"Brayshaw, Andrew",18y 164d,5 (3-0-2 60.00%),,←,
5,"Cerra, Adam",18y 196d,4 (3-0-1 75.00%),4 (1.00),←,
12,"Crowden, Mitch",18y 358d,4 (3-0-1 75.00%),1 (0.25),←,
44,"Duman, Taylin",20y 3d,1 (1-0-0 100.00%),,←,
7,"Fyfe, Nat",26y 215d,143 (83-1-59 58.39%),126 (0.88),←,
21,"Hamling, Joel",25y 12d,49 (27-0-22 55.10%),,26 (11-0-15 42.31%),
32,"Hill, Stephen",27y 355d,194 (102-0-92 52.58%),111 (0.57),←,
26,"Langdon, Ed",22y 79d,29 (11-0-18 37.93%),16 (0.55),←,
3,"Matera, Brandon",26y 41d,106 (34-1-71 32.55%),130 (1.23),5 (3-0-2 60.00%),6 (1.20)
23,"McCarthy, Cam",23y 20d,45 (22-0-23 48.89%),68 (1.51),24 (10-0-14 41.67%),32 (1.33)
16,"Mundy, David",32y 275d,277 (146-1-130 52.89%),115 (0.42),←,
27,"Neale, Lachie",24y 332d,118 (60-0-58 50.85%),57 (0.48),←,
25,"Pearce, Alex",22y 316d,26 (12-0-14 46.15%),3 (0.12),←,
38,"Ryan, Luke",22y 74d,16 (5-0-11 31.25%),,←,
31,"Sandilands, Aaron",35y 136d,259 (145-0-114 55.98%),95 (0.37),←,
20,"Taberner, Matthew",24y 308d,58 (28-0-30 48.28%),58 (1.00),←,
18,"Tucker, Darcy",21y 88d,34 (10-0-24 29.41%),11 (0.32),←,
10,"Walters, Michael",27y 104d,116 (63-1-52 54.74%),208 (1.79),←,
14,"Wilson, Nathan",25y 104d,82 (43-2-37 53.66%),17 (0.21),5 (3-0-2 60.00%),1 (0.20)
Totals,Totals,24y 145d,1765 (907-7-851 51.39%),1260 (0.71),,
C,"Lyon, Ross",51y 164d,267 (158-5-104 60.11%),,146 (82-1-63 56.51%),
