Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
3,"Berry, Sam",22y 61d,43 (15-0-28 34.88%),10 (0.23),←,
41,"Butts, Jordon",24y 104d,64 (25-0-39 39.06%),,←,
15,"Cook, Brayden",21y 270d,14 (5-0-9 35.71%),4 (0.29),←,
5,"Crouch, Matt",28y 358d,148 (77-1-70 52.36%),30 (0.20),←,
12,"Dawson, Jordan",27y 4d,114 (50-0-64 43.86%),52 (0.46),50 (20-0-30 40.00%),18 (0.36)
32,"Fogarty, Darcy",24y 201d,84 (29-0-55 34.52%),121 (1.44),←,
44,"Gollant, Lachlan",22y 214d,14 (8-0-6 57.14%),13 (0.93),←,
17,"Hamill, Will",23y 148d,39 (11-0-28 28.21%),1 (0.03),←,
20,"Hinge, Mitch",25y 292d,48 (20-0-28 41.67%),5 (0.10),45 (18-0-27 40.00%),4 (0.09)
1,"Jones, Chayce",24y 90d,81 (26-0-55 32.10%),17 (0.21),←,
48,"Keane, Mark",24y 27d,14 (5-0-9 35.71%),,9 (4-0-5 44.44%),
2,"Keays, Ben",27y 50d,118 (36-0-82 30.51%),65 (0.55),88 (30-0-58 34.09%),54 (0.61)
29,"Laird, Rory",30y 106d,229 (114-1-114 50.00%),29 (0.13),←,
25,"McHenry, Ned",23y 275d,64 (23-0-41 35.94%),29 (0.45),←,
16,"Michalanney, Max",20y 47d,27 (12-0-15 44.44%),,←,
27,"Nankervis, Luke",20y 324d,6 (3-0-3 50.00%),,←,
43,"OBrien, Reilly",28y 237d,105 (40-0-65 38.10%),13 (0.12),←,
8,"Rachele, Josh",21y 2d,39 (15-0-24 38.46%),47 (1.21),←,
23,"Rankine, Izak",23y 356d,73 (26-1-46 36.30%),101 (1.38),25 (10-0-15 40.00%),44 (1.76)
33,"Smith, Brodie",32y 90d,252 (128-1-123 50.99%),71 (0.28),←,
14,"Soligo, Jake",21y 79d,42 (17-0-25 40.48%),17 (0.40),←,
13,"Walker, Taylor",33y 354d,264 (133-1-130 50.57%),619 (2.34),←,
24,"Worrell, Josh",23y 2d,22 (11-0-11 50.00%),,←,
Totals,Totals,25y 2d,1904 (829-5-1070 43.54%),1244 (0.65),,
C,"Nicks, Matthew",48y 336d,88 (30-0-58 34.09%),,←,
