Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",31y 148d,194 (109-0-85 56.19%),24 (0.12),←,
44,"Bock, Nathan",25y 44d,70 (40-0-30 57.14%),52 (0.74),←,
24,"Burton, Brett",29y 365d,158 (87-0-71 55.06%),229 (1.45),←,
11,"Doughty, Michael",28y 272d,126 (79-0-47 62.70%),32 (0.25),←,
26,"Douglas, Richard",21y 87d,23 (14-0-9 60.87%),14 (0.61),←,
9,"Edwards, Tyson",31y 271d,273 (150-0-123 54.95%),169 (0.62),←,
36,"Goodwin, Simon",31y 129d,222 (128-0-94 57.66%),143 (0.64),←,
6,"Griffin, Jonathon",22y 110d,23 (13-0-10 56.52%),5 (0.22),←,
10,"Jacky, Jarrhan",19y 28d,2 (2-0-0 100.00%),1 (0.50),←,
18,"Johncock, Graham",25y 195d,133 (77-0-56 57.89%),82 (0.62),←,
21,"Knights, Chris",21y 221d,36 (23-0-13 63.89%),6 (0.17),←,
14,"Mackay, David",19y 283d,7 (5-0-2 71.43%),,←,
3,"Massie, Kris",27y 339d,122 (72-0-50 59.02%),21 (0.17),79 (46-0-33 58.23%),9 (0.11)
23,"McLeod, Andrew",31y 273d,290 (158-0-132 54.48%),252 (0.87),←,
40,"Porplyzia, Jason",23y 158d,33 (22-0-11 66.67%),35 (1.06),←,
29,"Sellar, James",19y 40d,1 (1-0-0 100.00%),,←,
12,"Shirley, Robert",27y 329d,124 (71-0-53 57.26%),25 (0.20),←,
27,"Stevens, Scott",26y 109d,86 (43-1-42 50.58%),52 (0.60),61 (33-0-28 54.10%),35 (0.57)
5,"Thompson, Scott",25y 50d,116 (69-0-47 59.48%),85 (0.73),77 (51-0-26 66.23%),68 (0.88)
4,"Tippett, Kurt",20y 361d,7 (5-0-2 71.43%),9 (1.29),←,
7,"van Berlo, Nathan",21y 332d,60 (38-0-22 63.33%),14 (0.23),←,
17,"Vince, Bernie",22y 214d,17 (13-0-4 76.47%),8 (0.47),←,
Totals,Totals,25y 82d,2123 (1219-1-903 57.42%),1258 (0.59),,
C,"Craig, Neil",52y 113d,88 (56-0-32 63.64%),,←,
