Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details,Kangaroos Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Kangaroos Games (W-D-L W%),Kangaroos Goals (Ave.)
27,"Baird, John",22y 291d,15 (9-0-6 60.00%),4 (0.27),←,
16,"Brown, Leigh",21y 34d,64 (20-0-44 31.25%),20 (0.31),1 (1-0-0 100.00%),
43,"Clayton, Jeremy",22y 48d,1 (1-0-0 100.00%),,←,
23,"Clayton, Shane",24y 156d,104 (55-0-49 52.88%),51 (0.49),86 (53-0-33 61.63%),50 (0.58)
2,"Colbert, Leigh",27y 295d,157 (90-1-66 57.64%),63 (0.40),52 (28-0-24 53.85%),13 (0.25)
6,"Grant, Shannon",25y 344d,173 (104-1-68 60.40%),189 (1.09),115 (72-0-43 62.61%),151 (1.31)
39,"Harding, Leigh",21y 337d,25 (13-0-12 52.00%),35 (1.40),←,
29,"Harvey, Brent",24y 319d,130 (82-0-48 63.08%),149 (1.15),←,
34,"King, David",31y 22d,199 (126-0-73 63.32%),113 (0.57),←,
35,"Makepeace, Troy",24y 23d,63 (33-0-30 52.38%),16 (0.25),←,
32,"Morrell, Digby",23y 170d,27 (14-0-13 51.85%),31 (1.15),←,
20,"Petrie, Drew",20y 165d,20 (9-0-11 45.00%),13 (0.65),←,
17,"Porter, Mark",26y 169d,77 (40-0-37 51.95%),18 (0.23),22 (12-0-10 54.55%),5 (0.23)
3,"Rawlings, Brady",21y 292d,51 (32-0-19 62.75%),20 (0.39),←,
30,"Robbins, Ben",26y 92d,76 (38-2-36 51.32%),17 (0.22),24 (13-0-11 54.17%),3 (0.13)
26,"Rocca, Saverio",29y 129d,199 (90-2-107 45.73%),613 (3.08),43 (20-0-23 46.51%),99 (2.30)
7,"Simpson, Adam",27y 41d,160 (103-0-57 64.38%),50 (0.31),←,
9,"Sinclair, Jess",24y 215d,84 (29-0-55 34.52%),44 (0.52),34 (16-0-18 47.06%),18 (0.53)
10,"Stevens, Anthony",31y 270d,253 (155-0-98 61.26%),113 (0.45),←,
40,"Teague, David",21y 328d,27 (14-0-13 51.85%),4 (0.15),←,
36,"Watt, Shannon",22y 123d,27 (14-0-13 51.85%),4 (0.15),←,
8,"Wells, Daniel",18y 54d,1 (1-0-0 100.00%),,←,
Totals,Totals,24y 195d,1933 (1072-6-855 55.46%),1567 (0.81),,
C,"Laidley, Dani",36y 2d,1 (1-0-0 100.00%),,←,
