Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",16,10,4,20,,,,3.0,4.0,4.0,,,,,,5.0,13.0,,,4.0,1.0,1.0,94.0
18,"Banfield, Todd",4,3,4,8,1,,,4.0,,3.0,1.0,1.0,1.0,,,4.0,4.0,,,1.0,,,78.0
20,"Black, Simon",11,2,16,27,,,,7.0,1.0,1.0,7.0,4.0,,1.0,1.0,13.0,14.0,,,3.0,1.0,,86.0
33,"Buchanan, Amon",6,7,13,19,,,,7.0,,2.0,2.0,4.0,1.0,3.0,,8.0,11.0,1.0,1.0,1.0,,2.0,72.0
1,"Clark, Mitch",11,9,5,16,2,,8.0,3.0,1.0,4.0,3.0,1.0,1.0,,,4.0,12.0,1.0,1.0,3.0,,,90.0
44,"Cornelius, Aaron",9,6,,9,4,2.0,,2.0,,1.0,,3.0,,,,4.0,5.0,2.0,4.0,1.0,,,82.0
27 ↑,"Dyson, Josh",5,1,3,8,,2.0,,1.0,,1.0,,,1.0,,,5.0,3.0,1.0,1.0,1.0,,,70.0
11,"Hanley, Pearce",16,8,4,20,1,,,2.0,5.0,2.0,,1.0,,1.0,,1.0,15.0,,,2.0,5.0,,90.0
12,"Hawksley, James",13,5,6,19,,,1.0,,6.0,,2.0,2.0,,,,4.0,15.0,,,,,,90.0
28,"Karnezis, Patrick",5,2,1,6,2,,,,,,,3.0,,2.0,,2.0,4.0,,2.0,,,,89.0
23,"Leuenberger, Matthew",4,3,9,13,1,,31.0,7.0,,1.0,3.0,3.0,2.0,2.0,,10.0,4.0,,1.0,6.0,,1.0,86.0
9,"McGrath, Ashley",8,3,7,15,3,,,7.0,,3.0,2.0,1.0,2.0,,,6.0,9.0,,,,,1.0,89.0
40,"McKeever, Niall",7,6,6,13,,,1.0,1.0,2.0,,,1.0,,,,2.0,11.0,,,8.0,1.0,,100.0
24 ↓,"Patfull, Joel",,,,,,,,1.0,,,,,,,,,,,,1.0,,,6.0
31,"Polkinghorne, James",13,3,2,15,1,1.0,1.0,5.0,,7.0,3.0,1.0,1.0,1.0,,7.0,9.0,,1.0,,,,79.0
6,"Power, Luke",10,2,9,19,,,,2.0,3.0,,,,1.0,,,8.0,11.0,,,5.0,,1.0,76.0
29,"Raines, Andrew",11,2,12,23,,1.0,,5.0,2.0,3.0,3.0,4.0,1.0,1.0,,6.0,18.0,,,,1.0,,82.0
30,"Redden, Jack",14,7,9,23,,1.0,3.0,7.0,3.0,2.0,3.0,3.0,1.0,1.0,,10.0,12.0,1.0,1.0,,,1.0,85.0
38,"Rockliff, Tom",23,7,11,34,1,1.0,,5.0,6.0,7.0,6.0,3.0,2.0,1.0,2.0,13.0,22.0,,,1.0,,3.0,83.0
3,"Sheldon, Sam",9,9,6,15,,,,4.0,1.0,1.0,1.0,2.0,,1.0,,2.0,12.0,,,2.0,,1.0,83.0
14,"Staker, Brent",10,3,9,19,,,,2.0,3.0,,1.0,2.0,,1.0,,7.0,12.0,1.0,,9.0,,,94.0
32,"Stiller, Cheynee",11,7,7,18,,,,8.0,3.0,,2.0,3.0,,1.0,,7.0,11.0,,,2.0,,,95.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,105,143,359,16,9.0,45.0,83.0,40.0,42.0,39.0,42.0,14.0,16.0,3.0,128.0,227.0,7.0,12.0,50.0,9.0,11.0,
Opposition,Opposition,191,92,154,345,16,14.0,43.0,72.0,24.0,61.0,42.0,43.0,16.0,14.0,3.0,128.0,216.0,15.0,14.0,40.0,7.0,7.0,
