Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
39,"Bailey, Max",24y 259d,13 (10-0-3 76.92%),,←,
14,"Birchall, Grant",23y 162d,120 (69-1-50 57.92%),13 (0.11),←,
47,"Breust, Luke",20y 240d,9 (7-0-2 77.78%),13 (1.44),←,
9,"Burgoyne, Shaun",28y 261d,188 (119-1-68 63.56%),191 (1.02),31 (22-1-8 72.58%),20 (0.65)
13,"Cheney, Kyle",21y 318d,18 (5-0-13 27.78%),1 (0.06),4 (3-0-1 75.00%),1 (0.25)
8,"Ellis, Xavier",23y 131d,75 (46-1-28 62.00%),20 (0.27),←,
23,"Franklin, Lance",24y 160d,133 (70-1-62 53.01%),415 (3.12),←,
6,"Gibson, Josh",27y 118d,92 (45-2-45 50.00%),2 (0.02),27 (16-1-10 61.11%),
18,"Guerra, Brent",29y 41d,207 (136-1-70 65.94%),100 (0.48),111 (67-1-43 60.81%),17 (0.15)
20,"Hale, David",27y 48d,139 (63-2-74 46.04%),129 (0.93),10 (7-0-3 70.00%),10 (1.00)
15,"Hodge, Luke",27y 24d,187 (93-1-93 50.00%),127 (0.68),←,
32,"Milne, Riley",20y 354d,3 (2-0-1 66.67%),,←,
5,"Mitchell, Sam",28y 270d,188 (97-1-90 51.86%),40 (0.21),←,
29,"Murphy, Tom",25y 112d,79 (41-1-37 52.53%),3 (0.04),←,
7,"Osborne, Michael",28y 345d,148 (73-1-74 49.66%),97 (0.66),←,
28,"Puopolo, Paul",23y 219d,10 (8-0-2 80.00%),3 (0.30),←,
21,"Savage, Shane",20y 185d,17 (11-0-6 64.71%),16 (0.94),←,
26,"Shiels, Liam",20y 71d,32 (17-0-15 53.13%),10 (0.31),←,
16,"Smith, Isaac",22y 191d,6 (5-0-1 83.33%),7 (1.17),←,
31,"Suckling, Matt",22y 349d,20 (12-0-8 60.00%),5 (0.25),←,
37,"Whitecross, Brendan",21y 165d,40 (22-1-17 56.25%),18 (0.45),←,
11,"Young, Clinton",25y 143d,96 (55-1-40 57.81%),47 (0.49),←,
Totals,Totals,24y 173d,1820 (1006-15-799 55.27%),1257 (0.69),,
C,"Clarkson, Alastair",43y 73d,153 (80-1-72 52.61%),,←,
