St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Armitage, David",14,4.0,11,25,,,,6.0,,4.0,5.0,4.0,,2.0,,9,14,,,,1.0,,77.0
26,"Dal Santo, Nick",16,5.0,9,25,1.0,1.0,2.0,6.0,3.0,2.0,3.0,,3.0,,,10,15,,1.0,,2.0,,87.0
24,"Dempster, Sean",9,6.0,5,14,,,,,4.0,,,5.0,1.0,3.0,,4,10,,,2.0,,,84.0
8,"Dennis-Lane, Trent",8,5.0,2,10,2.0,3.0,,7.0,,1.0,,1.0,1.0,,,1,9,,3.0,1.0,1.0,,90.0
38 ↑,"Dunell, Sam",1,,1,2,,,,,1.0,,1.0,1.0,,,,1,1,,,1.0,,,29.0
14,"Geary, Jarryn",9,1.0,7,16,,,,8.0,3.0,1.0,1.0,6.0,1.0,4.0,,4,14,,,4.0,,,88.0
33,"Gwilt, James",10,4.0,6,16,,,,2.0,4.0,,,5.0,1.0,2.0,,6,8,1.0,,9.0,,,98.0
4,"Jones, Clinton",21,5.0,3,24,1.0,1.0,,4.0,4.0,3.0,4.0,5.0,,,,8,16,1.0,1.0,,,,87.0
23,"Koschitzke, Justin",3,2.0,2,5,,,4.0,2.0,,3.0,,4.0,1.0,3.0,,2,2,,,,,2.0,84.0
5,"McEvoy, Ben",6,7.0,6,12,,,24.0,2.0,3.0,1.0,1.0,2.0,,,,7,6,2.0,,5.0,,1.0,87.0
32,"Milera, Terry",2,1.0,5,7,,,,2.0,1.0,,,2.0,1.0,1.0,,5,4,,,1.0,,,84.0
11,"Montagna, Leigh",15,3.0,7,22,1.0,,,1.0,6.0,1.0,6.0,2.0,,,,8,13,,,2.0,,,85.0
30,"Murdoch, Brodie",9,6.0,3,12,1.0,,,3.0,2.0,4.0,1.0,1.0,2.0,,,6,6,1.0,1.0,1.0,,,87.0
16,"Newnes, Jack",9,7.0,6,15,,,,2.0,1.0,1.0,,1.0,1.0,1.0,,4,12,,,2.0,,,91.0
22,"Ray, Farren",8,6.0,10,18,,,,2.0,,3.0,1.0,5.0,,1.0,,7,10,1.0,,3.0,,,82.0
12,"Riewoldt, Nick",12,8.0,10,22,1.0,1.0,,2.0,1.0,2.0,,4.0,1.0,2.0,,7,15,,1.0,2.0,,,96.0
17,"Roberton, Dylan",7,2.0,2,9,,,,2.0,3.0,,,3.0,,2.0,,2,6,,,2.0,3.0,,74.0
6 ↓,"Ross, Sebastian",5,2.0,4,9,,,,2.0,,1.0,1.0,1.0,,,,2,6,,,1.0,,1.0,54.0
28,"Stanley, Rhys",6,5.0,9,15,,,6.0,1.0,5.0,,2.0,2.0,,1.0,,8,7,1.0,,2.0,,,89.0
3,"Steven, Jack",12,5.0,11,23,1.0,,,4.0,2.0,3.0,4.0,3.0,,1.0,,9,12,1.0,1.0,1.0,1.0,,76.0
29,"Webster, Jimmy",7,5.0,5,12,,,,,3.0,,3.0,1.0,1.0,,,4,10,,,1.0,,,83.0
34,"Wright, Nathan",6,3.0,7,13,,1.0,,2.0,2.0,1.0,,3.0,,2.0,,5,9,,1.0,,,1.0,87.0
Totals,Totals,195,92.0,131,326,8.0,7.0,36.0,60.0,48.0,31.0,33.0,61.0,14.0,25.0,,119,205,8.0,9.0,40.0,8.0,5.0,
Opposition,Opposition,239,104.0,128,367,17.0,17.0,48.0,50.0,23.0,70.0,41.0,41.0,25.0,14.0,6.0,142,218,11.0,22.0,43.0,11.0,8.0,
