Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",29y 152d,225 (127-0-98 56.44%),199 (0.88),102 (43-0-59 42.16%),79 (0.77)
21,"Black, Heath",26y 64d,141 (49-0-92 34.75%),65 (0.46),87 (27-0-60 31.03%),46 (0.53)
2,"Carr, Josh",25y 93d,123 (86-1-36 70.33%),68 (0.55),18 (9-0-9 50.00%),8 (0.44)
9,"Carr, Matthew",26y 214d,112 (41-1-70 37.05%),50 (0.45),84 (34-0-50 40.48%),48 (0.57)
10,"Cook, Troy",28y 353d,165 (75-0-90 45.45%),62 (0.38),122 (51-0-71 41.80%),51 (0.42)
15,"Crowley, Ryan",21y 148d,8 (5-0-3 62.50%),9 (1.13),←,
25,"Dodd, Steven",22y 41d,14 (6-0-8 42.86%),,←,
14,"Grover, Antoni",25y 142d,90 (39-0-51 43.33%),14 (0.16),←,
4,"Hasleby, Paul",24y 49d,126 (52-0-74 41.27%),84 (0.67),←,
11,"Headland, Des",24y 191d,107 (70-0-37 65.42%),105 (0.98),55 (30-0-25 54.55%),53 (0.96)
20,"Longmuir, Justin",24y 191d,117 (47-0-70 40.17%),145 (1.24),←,
18,"McPharlin, Luke",23y 242d,66 (36-0-30 54.55%),39 (0.59),54 (28-0-26 51.85%),36 (0.67)
34,"Medhurst, Paul",23y 232d,83 (42-0-41 50.60%),152 (1.83),←,
16,"Mundy, David",20y 11d,13 (7-0-6 53.85%),,←,
23,"Parker, Shane",32y 163d,202 (75-0-127 37.13%),10 (0.05),←,
29,"Pavlich, Matthew",23y 212d,124 (51-0-73 41.13%),158 (1.27),←,
7,"Peake, Brett",22y 26d,6 (4-0-2 66.67%),3 (0.50),←,
12,"Polak, Graham",21y 45d,60 (32-0-28 53.33%),5 (0.08),←,
31,"Sandilands, Aaron",22y 237d,53 (30-0-23 56.60%),12 (0.23),←,
3,"Schammer, Byron",20y 40d,49 (28-0-21 57.14%),17 (0.35),←,
22,"Thornton, Scott",22y 323d,33 (17-0-16 51.52%),,←,
19,"Walker, James",26y 197d,129 (52-0-77 40.31%),13 (0.10),←,
Totals,Totals,24y 153d,2046 (971-2-1073 47.46%),1210 (0.59),,
C,"Connolly, Chris",42y 128d,86 (44-0-42 51.16%),,85 (43-0-42 50.59%),
