Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aliir, Aliir",17,14,5,22,,,,1.0,3.0,3.0,,1.0,,1.0,,6.0,16.0,3.0,,3.0,1.0,,100.0
14,"Bergman, Miles",12,9,6,18,,,,6.0,4.0,3.0,,2.0,1.0,1.0,,9.0,9.0,2.0,,2.0,,,88.0
10,"Boak, Travis",10,9,15,25,1,2.0,,4.0,2.0,3.0,,2.0,,1.0,,3.0,23.0,1.0,,,,2.0,81.0
7,"Burgoyne, Jase",10,8,7,17,,,,3.0,3.0,2.0,,1.0,1.0,1.0,,1.0,15.0,,,1.0,,,88.0
9,"Butters, Zak",21,12,14,35,1,,,1.0,2.0,5.0,1.0,4.0,2.0,2.0,3.0,6.0,31.0,,1.0,,2.0,,80.0
33,"Byrne-Jones, Darcy",3,2,7,10,,1.0,,3.0,1.0,,,3.0,,1.0,,7.0,4.0,,,,,,76.0
22,"Dixon, Charlie",4,3,5,9,1,1.0,3.0,4.0,,,2.0,1.0,1.0,1.0,,10.0,1.0,2.0,3.0,,,1.0,86.0
28,"Drew, Willem",14,6,6,20,,,,7.0,4.0,4.0,2.0,1.0,1.0,,,6.0,14.0,,,4.0,,1.0,85.0
31 ↑,"Evans, Francis",14,8,4,18,1,2.0,,3.0,1.0,7.0,1.0,3.0,3.0,1.0,,8.0,10.0,2.0,1.0,,,2.0,71.0
43,"Evans, Logan",11,9,6,17,,,,2.0,2.0,1.0,,,,,,3.0,13.0,1.0,1.0,1.0,,1.0,78.0
6,"Farrell, Kane",23,8,4,27,,,,1.0,4.0,3.0,,3.0,,1.0,,4.0,19.0,,,4.0,1.0,,80.0
11,"Finlayson, Jeremy",8,2,4,12,,1.0,1.0,,,2.0,2.0,4.0,1.0,2.0,,4.0,8.0,,1.0,,,1.0,86.0
18,"Horne-Francis, Jason",5,2,4,9,2,,,5.0,,3.0,2.0,7.0,,4.0,,8.0,2.0,2.0,2.0,1.0,,,83.0
5,"Houston, Dan",22,9,12,34,,,,1.0,9.0,2.0,2.0,4.0,1.0,,,7.0,20.0,1.0,,1.0,1.0,,85.0
34 ↓,"Jones, Lachie",2,1,2,4,,,,1.0,,1.0,,1.0,1.0,,,3.0,2.0,,,,,,10.0
30,"Lord, Ollie",4,2,2,6,1,,,,,1.0,,3.0,2.0,1.0,,7.0,2.0,,1.0,4.0,,1.0,83.0
4,"Marshall, Todd",,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,26.0
44,"Mead, Jackson",10,5,4,14,2,,,2.0,2.0,5.0,2.0,1.0,,,,4.0,10.0,,,2.0,,,90.0
42,"Narkle, Quinton",12,8,5,17,1,1.0,,1.0,2.0,3.0,,4.0,,,,4.0,14.0,,1.0,,,,79.0
1,"Rozee, Connor",16,4,13,29,,,,5.0,3.0,4.0,8.0,1.0,1.0,1.0,,10.0,14.0,,,,2.0,1.0,91.0
24,"Sweet, Jordon",3,1,7,10,1,,34.0,6.0,,1.0,1.0,4.0,1.0,3.0,,5.0,7.0,,,4.0,,,82.0
16,"Wines, Ollie",7,6,14,21,1,,,3.0,,1.0,3.0,4.0,1.0,1.0,,8.0,13.0,,,1.0,,,79.0
25,"Zerk-Thatcher, Brandon",7,6,2,9,,,,1.0,3.0,,,1.0,,,,1.0,8.0,,,5.0,,,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,235,134,148,383,12,10.0,38.0,61.0,45.0,54.0,26.0,55.0,17.0,22.0,3.0,125.0,255.0,14.0,11.0,34.0,7.0,10.0,
Opposition,Opposition,194,88,123,317,14,12.0,30.0,66.0,41.0,60.0,36.0,57.0,23.0,17.0,3.0,120.0,199.0,10.0,12.0,44.0,10.0,8.0,
