Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Barry, Leo",13,6,2,15,,,,1.0,1.0,6.0,,3.0,2.0,3.0,,6.0,8.0,3.0,2.0,1.0,2.0,,
17,"Bomford, Andrew",5,2,3,8,,,,1.0,,2.0,,,1.0,,,5.0,3.0,2.0,,,,,
15,"Carey, Stefan",2,2,7,9,,,1.0,,,1.0,2.0,,,1.0,,6.0,3.0,,,2.0,,,
8,"Cresswell, Daryn",14,5,17,31,1,1.0,1.0,1.0,1.0,7.0,5.0,5.0,1.0,1.0,2.0,6.0,24.0,,2.0,,2.0,,
28,"Crouch, Jared",8,1,3,11,,,,,3.0,1.0,1.0,,,,,1.0,9.0,,,2.0,,,
6,"Dunkley, Andrew",1,1,4,5,,,,1.0,,,1.0,,1.0,,,3.0,1.0,,,,,,
26,"Feast, Simon",,,2,2,,,7.0,2.0,1.0,1.0,,1.0,,2.0,,2.0,,,,2.0,,,
12,"Fosdike, Nic",5,1,3,8,,,,2.0,,1.0,1.0,1.0,,,,3.0,5.0,,,2.0,5.0,,
37,"Goodes, Adam",10,5,5,15,1,,6.0,2.0,3.0,2.0,5.0,2.0,1.0,1.0,,8.0,6.0,1.0,,2.0,,,
14,"Kelly, Paul",9,7,8,17,1,,,1.0,1.0,4.0,4.0,1.0,2.0,,,8.0,10.0,1.0,1.0,4.0,1.0,,
4,"Lockett, Tony",8,6,4,12,5,3.0,,,,,,1.0,,1.0,,4.0,9.0,2.0,6.0,,,,
34,"Luff, Troy",12,5,4,16,1,,,2.0,3.0,6.0,1.0,,2.0,3.0,,5.0,9.0,,,1.0,,,
36,"Mathews, Ben",6,2,9,15,,,,1.0,,2.0,3.0,,1.0,1.0,,3.0,11.0,,,4.0,,,
11,"Maxfield, Stuart",13,4,8,21,3,2.0,,,2.0,4.0,1.0,3.0,,1.0,,6.0,15.0,,1.0,3.0,1.0,,
13,"McPherson, Daniel",5,5,12,17,,1.0,,,1.0,4.0,2.0,3.0,2.0,,,6.0,11.0,,,,,,
23,"Nicks, Matthew",14,5,5,19,1,,,1.0,5.0,3.0,3.0,1.0,2.0,,3.0,8.0,10.0,2.0,,,,,
19,"OLoughlin, Michael",9,6,5,14,1,1.0,,1.0,,2.0,1.0,1.0,,,,9.0,4.0,2.0,2.0,2.0,,,
25,"Russell, Scott",14,6,11,25,1,,,,2.0,4.0,3.0,3.0,2.0,,,11.0,15.0,,1.0,,,,
22,"Saddington, Jason",5,2,9,14,,,,,4.0,1.0,1.0,2.0,,,,8.0,6.0,1.0,,3.0,,,
2,"Schwass, Wayne",20,2,7,27,,1.0,,3.0,3.0,9.0,6.0,3.0,1.0,2.0,1.0,11.0,17.0,,,2.0,,,
20,"Stevens, John",2,1,3,5,,,,,2.0,,,,,,,1.0,5.0,,,2.0,3.0,,
33,"Warfe, Rowan",7,5,4,11,,,,,1.0,1.0,1.0,,,,,2.0,8.0,1.0,1.0,3.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,79,135,317,15,10.0,15.0,19.0,33.0,61.0,41.0,30.0,18.0,16.0,6.0,122.0,189.0,15.0,16.0,35.0,14.0,,
Opposition,Opposition,182,72,128,310,11,9.0,22.0,14.0,38.0,48.0,37.0,43.0,16.0,18.0,,129.0,177.0,14.0,13.0,21.0,2.0,,
