Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Bannister, Jordan",22y 188d,34 (16-1-17 48.53%),5 (0.15),20 (8-0-12 40.00%),5 (0.25)
19,"Betts, Eddie",18y 162d,6 (2-1-3 41.67%),10 (1.67),←,
16,"Camporeale, Scott",29y 269d,218 (113-0-105 51.83%),195 (0.89),←,
26,"De Luca, Adrian",22y 357d,29 (12-1-16 43.10%),14 (0.48),←,
11,"French, Barnaby",29y 163d,105 (47-2-56 45.71%),30 (0.29),43 (13-1-29 31.40%),10 (0.23)
33,"Houlihan, Ryan",23y 106d,104 (40-1-63 38.94%),78 (0.75),←,
10,"Johnson, Brett",23y 191d,64 (31-1-32 49.22%),17 (0.27),26 (10-1-15 40.38%),7 (0.27)
43,"Koutoufides, Anthony",32y 109d,234 (129-2-103 55.56%),197 (0.84),←,
12,"Lappin, Matthew",29y 79d,199 (90-2-107 45.73%),208 (1.05),144 (62-1-81 43.40%),182 (1.26)
21,"Longmuir, Troy",25y 347d,76 (24-1-51 32.24%),43 (0.57),4 (1-1-2 37.50%),4 (1.00)
17,"OhAilpin, Setanta",22y 50d,1 (0-0-1 0.00%),1 (1.00),←,
28,"Prendergast, Ian",24y 247d,53 (17-0-36 32.08%),13 (0.25),←,
29,"Scotland, Heath",24y 290d,80 (35-0-45 43.75%),26 (0.32),27 (12-0-15 44.44%),14 (0.52)
6,"Simpson, Kade",21y 2d,9 (5-0-4 55.56%),1 (0.11),←,
36,"Sporn, Trent",22y 226d,37 (9-1-27 25.68%),6 (0.16),←,
24,"Stevens, Nick",25y 124d,154 (85-3-66 56.17%),88 (0.57),27 (11-1-15 42.59%),10 (0.37)
15,"Teague, David",24y 2d,62 (30-1-31 49.19%),5 (0.08),29 (12-1-16 43.10%),1 (0.03)
32,"Thornton, Bret",21y 173d,56 (17-0-39 30.36%),1 (0.02),←,
30,"Waite, Jarrad",22y 92d,36 (10-1-25 29.17%),31 (0.86),←,
1,"Walker, Andrew",18y 354d,20 (8-1-11 42.50%),4 (0.20),←,
8,"Whitnall, Lance",25y 257d,164 (80-1-83 49.09%),300 (1.83),←,
34,"Wiggins, Simon",22y 238d,56 (17-1-38 31.25%),13 (0.23),←,
Totals,Totals,24y 83d,1797 (817-21-959 45.46%),1286 (0.72),,
C,"Pagan, Denis",57y 225d,291 (166-1-124 57.22%),,51 (16-1-34 32.35%),
