Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
32,"Bell, James",22y 172d,21 (12-0-9 57.14%),5 (0.24),←,
22,"Blakey, Nick",21y 155d,52 (23-0-29 44.23%),30 (0.58),←,
7,"Cunningham, Harry",27y 238d,147 (87-0-60 59.18%),48 (0.33),←,
34,"Dawson, Jordan",24y 114d,60 (28-0-32 46.67%),30 (0.50),←,
13,"Florent, Oliver",23y 10d,89 (44-0-45 49.44%),30 (0.34),←,
42,"Fox, Robbie",28y 107d,49 (19-0-30 38.78%),8 (0.16),←,
23,"Franklin, Lance",34y 183d,315 (199-1-115 63.33%),985 (3.13),133 (90-0-43 67.67%),405 (3.05)
21,"Gulden, Errol",19y 14d,14 (10-0-4 71.43%),10 (0.71),←,
9,"Hayward, Will",22y 279d,85 (43-0-42 50.59%),95 (1.12),←,
5,"Heeney, Isaac",25y 88d,125 (79-0-46 63.20%),140 (1.12),←,
29,"Hewett, George",25y 215d,116 (69-0-47 59.48%),32 (0.28),←,
31,"Hickey, Tom",30y 148d,119 (47-2-70 40.34%),41 (0.34),17 (12-0-5 70.59%),9 (0.53)
12,"Kennedy, Josh",33y 42d,277 (168-2-107 61.01%),155 (0.56),264 (163-2-99 62.12%),151 (0.57)
44,"Lloyd, Jake",27y 315d,173 (106-0-67 61.27%),31 (0.18),←,
30,"McCartin, Tom",21y 214d,66 (34-0-32 51.52%),28 (0.42),←,
27,"McInerney, Justin",20y 348d,27 (14-0-13 51.85%),12 (0.44),←,
14,"Mills, Callum",24y 121d,109 (59-0-50 54.13%),8 (0.07),←,
11,"Papley, Tom",25y 19d,118 (68-0-50 57.63%),180 (1.53),←,
26,"Parker, Luke",28y 280d,231 (142-1-88 61.69%),175 (0.76),←,
24,"Rampe, Dane",31y 60d,186 (119-1-66 64.25%),6 (0.03),←,
20,"Reid, Sam",29y 217d,161 (101-2-58 63.35%),165 (1.02),←,
3,"Stephens, Dylan",20y 205d,14 (6-0-8 42.86%),3 (0.21),←,
45,"Wicks, Sam",21y 321d,25 (15-0-10 60.00%),17 (0.68),←,
Totals,Totals,25y 232d,2579 (1492-9-1078 57.85%),2234 (0.87),,
C,"Longmire, John",50y 213d,254 (157-2-95 62.20%),,←,
