Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bennett, Darren",7,4,1,8,2,1.0,2.0,,,,,,1.0,,,,,,,,,,
4,"Campbell, Tony",16,6,6,22,,2.0,,,,,,,3.0,1.0,,,,,,,,,
25,"Eishold, Simon",14,3,4,18,1,,,2.0,,,,,1.0,,,,,,,,,,
21,"Febey, Steven",11,4,1,12,1,,1.0,1.0,,,,,1.0,,,,,,,,,,
14,"Grinter, Rod",9,3,2,11,1,,,1.0,,,,,2.0,1.0,,,,,,,,,
10,"Hughes, Danny",4,1,1,5,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,
9,"Johnson, Alan",6,3,1,7,1,1.0,,,,,,,1.0,,,,,,,,,,
16,"Lovell, Andy",16,3,6,22,1,2.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,,
17,"Lovett, Brett",13,4,6,19,,1.0,,1.0,,,,,,2.0,,,,,,,,,
3,"Lyon, Garry",17,7,3,20,,,,2.0,,,,,3.0,1.0,3.0,,,,,,,,
34,"Newport, Stephen",18,8,3,21,,,,1.0,,,,,2.0,,,,,,,,,,
29,"Obst, Andrew",18,6,2,20,,,1.0,2.0,,,,,1.0,2.0,1.0,,,,,,,,
41,"Rohde, Peter",4,,,4,,,,1.0,,,,,1.0,,,,,,,,,,
5,"Spalding, Earl",4,3,4,8,,,1.0,1.0,,,,,1.0,,,,,,,,,,
18,"Stretch, Steven",13,6,1,14,,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,
11,"Stynes, Jim",13,4,6,19,3,,14.0,1.0,,,,,1.0,2.0,,,,,,,,,
15,"Tingay, Stephen",6,1,2,8,,,,,,,,,,3.0,,,,,,,,,
12,"Viney, Todd",17,8,8,25,1,1.0,1.0,1.0,,,,,,4.0,,,,,,,,,
7,"Wilson, Brian",15,3,13,28,2,,1.0,1.0,,,,,2.0,3.0,,,,,,,,,
8,"Yeats, Graeme",12,2,3,15,,,,,,,,,2.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,233,79,73,306,13,11.0,23.0,19.0,,,,,26.0,23.0,4.0,,,,,,,,
Opposition,Opposition,197,51,77,274,9,10.0,14.0,15.0,,,,,23.0,26.0,2.0,,,,,,,,
