Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",12,3,13,25,1,2.0,,2.0,,6.0,4.0,6.0,,3.0,,11.0,14.0,,,1.0,,,90.0
13,"Ah Chee, Callum",10,4,2,12,1,3.0,,,1.0,4.0,,2.0,1.0,1.0,,3.0,9.0,1.0,2.0,3.0,,2.0,78.0
39,"Davis, Ryan",10,3,4,14,1,,,2.0,,5.0,2.0,,1.0,,,7.0,7.0,1.0,1.0,1.0,,1.0,81.0
12,"Day, Sam",3,2,3,6,,,,,,1.0,,,,,,3.0,3.0,,,1.0,,,89.0
33,"Hall, Aaron",18,6,9,27,2,2.0,,3.0,3.0,7.0,2.0,4.0,2.0,1.0,2.0,7.0,20.0,1.0,,2.0,2.0,,77.0
5,"Harbrow, Jarrod",13,7,8,21,,,,4.0,4.0,4.0,,1.0,1.0,,,3.0,18.0,,,2.0,2.0,1.0,85.0
38,"Joyce, Jesse",10,5,5,15,,,,1.0,2.0,1.0,,2.0,,,,3.0,13.0,,1.0,3.0,,,83.0
28,"Kolodjashnij, Kade",17,10,6,23,,,,3.0,7.0,1.0,,5.0,,2.0,,4.0,19.0,2.0,,5.0,2.0,,90.0
19,"Lynch, Tom",15,14,5,20,1,4.0,,,,4.0,,5.0,2.0,1.0,1.0,7.0,14.0,4.0,7.0,1.0,,,100.0
7,"Malceski, Nick",21,10,9,30,1,,,1.0,9.0,4.0,,5.0,2.0,2.0,,3.0,27.0,,,1.0,3.0,,79.0
4,"Martin, Jack",11,8,8,19,,,,4.0,3.0,2.0,,,1.0,,,5.0,13.0,,,2.0,2.0,,85.0
32,"Matera, Brandon",14,9,6,20,2,2.0,,3.0,1.0,3.0,2.0,3.0,1.0,1.0,,7.0,14.0,,3.0,1.0,4.0,,85.0
17,"May, Steven",14,11,9,23,,,,,8.0,2.0,,2.0,1.0,2.0,,6.0,13.0,1.0,,9.0,3.0,,91.0
11,"Miller, Touk",11,5,6,17,1,,,1.0,1.0,2.0,2.0,,,,,6.0,12.0,,,1.0,1.0,1.0,80.0
22,"Nicholls, Tom",4,2,9,13,,1.0,17.0,1.0,2.0,,4.0,4.0,,2.0,,7.0,5.0,1.0,1.0,3.0,,,84.0
10,"Prestia, Dion",9,4,17,26,2,,,2.0,1.0,3.0,2.0,,2.0,,,6.0,19.0,,1.0,3.0,,1.0,83.0
35,"Rischitelli, Michael",14,8,19,33,,1.0,,6.0,6.0,3.0,4.0,2.0,1.0,,3.0,13.0,19.0,,,,,2.0,83.0
3,"Rosa, Matt",,,1,1,,,,,,,,,,,,,1.0,,,1.0,,,11.0
6,"Sexton, Alex",12,9,7,19,,1.0,,2.0,2.0,4.0,1.0,3.0,,1.0,,3.0,16.0,,1.0,,,2.0,86.0
26,"Shaw, Matt",14,8,5,19,,,,1.0,1.0,3.0,,,,,,,18.0,,,,,1.0,81.0
16,"Thompson, Rory",10,11,6,16,,,,3.0,1.0,,,2.0,,1.0,,3.0,13.0,,,7.0,,,85.0
30,"Wright, Peter",9,10,5,14,3,1.0,2.0,,,2.0,,1.0,,,,3.0,11.0,3.0,4.0,3.0,,3.0,93.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,251,149,162,413,15,18.0,19.0,39.0,52.0,61.0,23.0,47.0,15.0,17.0,6.0,110.0,298.0,14.0,21.0,50.0,19.0,14.0,
Opposition,Opposition,175,61,168,343,8,20.0,32.0,45.0,41.0,62.0,26.0,54.0,17.0,15.0,,131.0,209.0,15.0,12.0,39.0,5.0,6.0,
