Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",13,1,18,31,,,,4.0,2.0,7.0,8.0,3.0,1.0,1.0,,18.0,14.0,,,2.0,2.0,1.0,93.0
44,"Bock, Nathan",17,3,7,24,,,,1.0,7.0,1.0,,1.0,,,,5.0,16.0,,,6.0,3.0,,98.0
3,"Brennan, Jared",11,7,12,23,1,1.0,1.0,8.0,1.0,1.0,3.0,2.0,1.0,1.0,,13.0,12.0,1.0,,6.0,3.0,,69.0
30,"Brown, Campbell",10,4,4,14,,,,2.0,5.0,2.0,1.0,2.0,2.0,1.0,,6.0,6.0,1.0,,7.0,,,92.0
39,"Day, Sam",3,2,6,9,,1.0,,,,2.0,,,1.0,,,6.0,3.0,1.0,,1.0,,,94.0
23,"Dixon, Charlie",8,,2,10,1,,8.0,5.0,,1.0,2.0,3.0,4.0,,,8.0,2.0,,,1.0,,1.0,90.0
5,"Harbrow, Jarrod",16,2,10,26,,,,2.0,3.0,4.0,3.0,6.0,,1.0,1.0,5.0,18.0,,,2.0,4.0,,93.0
21 ↓,"Harris, Daniel",3,1,6,9,,,,,,,1.0,1.0,1.0,,,4.0,5.0,,,1.0,,,54.0
7,"Hunt, Karmichael",6,3,6,12,1,1.0,,1.0,1.0,3.0,,3.0,,3.0,,3.0,10.0,1.0,,2.0,,,85.0
36,"Iles, Sam",7,3,7,14,1,,,4.0,1.0,1.0,2.0,1.0,,,,5.0,9.0,,,1.0,1.0,,76.0
14,"Krakouer, Nathan",10,4,4,14,2,3.0,,1.0,1.0,3.0,,1.0,,,,5.0,7.0,,2.0,,,,92.0
46,"Lynch, Tom",4,2,12,16,1,1.0,2.0,3.0,,2.0,,2.0,3.0,,,13.0,3.0,1.0,1.0,3.0,,,92.0
32,"Matera, Brandon",3,2,6,9,,,,1.0,,2.0,1.0,1.0,,,,1.0,7.0,,,1.0,1.0,,97.0
45,"May, Steven",10,5,3,13,,1.0,2.0,1.0,7.0,,,6.0,2.0,1.0,,4.0,8.0,,,8.0,2.0,,97.0
18,"McKenzie, Trent",9,4,5,14,,3.0,,2.0,,7.0,1.0,1.0,1.0,,,6.0,7.0,1.0,,1.0,,,79.0
41 ↑,"Prestia, Dion",2,1,7,9,,,,1.0,2.0,1.0,3.0,1.0,,,,5.0,4.0,,,,,,23.0
35,"Rischitelli, Michael",12,4,10,22,,,,8.0,2.0,7.0,4.0,1.0,2.0,,,10.0,13.0,,,5.0,1.0,1.0,67.0
26,"Shaw, Matt",8,6,7,15,,,,2.0,3.0,1.0,1.0,3.0,1.0,,,3.0,12.0,,,3.0,3.0,,70.0
2,"Smith, Zac",7,1,7,14,2,,28.0,2.0,,,2.0,,2.0,,,9.0,6.0,1.0,,3.0,,,86.0
25,"Stanley, Danny",9,6,10,19,1,1.0,,7.0,,1.0,1.0,2.0,1.0,1.0,,4.0,15.0,2.0,2.0,,,,89.0
24,"Swallow, David",7,3,10,17,,,,3.0,2.0,1.0,4.0,1.0,,,,13.0,7.0,,,3.0,1.0,1.0,71.0
4,"Weller, Maverick",8,2,5,13,,,,2.0,2.0,,2.0,1.0,,,,6.0,7.0,,,5.0,,,93.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,66,164,347,10,13.0,41.0,60.0,39.0,47.0,39.0,42.0,22.0,9.0,1.0,152.0,191.0,9.0,5.0,61.0,21.0,4.0,
Opposition,Opposition,239,122,175,414,21,13.0,36.0,65.0,34.0,67.0,39.0,45.0,9.0,21.0,5.0,150.0,269.0,14.0,25.0,59.0,9.0,18.0,
