Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",24y 220d,90 (53-0-37 58.89%),25 (0.28),←,
21,"Barry, Leo",30y 42d,209 (121-0-88 57.89%),53 (0.25),←,
42,"Bevan, Paul",22y 276d,55 (33-0-22 60.00%),11 (0.20),←,
6,"Bolton, Craig",27y 30d,140 (85-0-55 60.71%),23 (0.16),111 (68-0-43 61.26%),13 (0.12)
24,"Bolton, Jude",27y 107d,177 (97-1-79 55.08%),82 (0.46),←,
32,"Buchanan, Amon",24y 263d,83 (49-0-34 59.04%),38 (0.46),←,
2,"Davis, Nick",27y 92d,155 (79-0-76 50.97%),213 (1.37),84 (49-0-35 58.33%),128 (1.52)
26,"Dempster, Sean",23y 161d,49 (32-0-17 65.31%),8 (0.16),←,
10,"Everitt, Peter",33y 58d,265 (99-2-164 37.74%),375 (1.42),13 (6-0-7 46.15%),8 (0.62)
12,"Fosdike, Nic",27y 124d,153 (82-1-70 53.92%),62 (0.41),←,
37,"Goodes, Adam",27y 173d,199 (109-1-89 55.03%),197 (0.99),←,
16,"Jolly, Darren",25y 236d,110 (59-0-51 53.64%),33 (0.30),62 (39-0-23 62.90%),22 (0.35)
31,"Kirk, Brett",30y 248d,161 (91-1-69 56.83%),61 (0.38),←,
22,"Laidlaw, Matthew",20y 141d,1 (0-0-1 0.00%),,←,
9,"Malceski, Nick",22y 319d,35 (25-0-10 71.43%),16 (0.46),←,
4,"Mathews, Ben",28y 213d,186 (102-1-83 55.11%),39 (0.21),←,
3,"McVeigh, Jarrad",22y 84d,71 (42-0-29 59.15%),35 (0.49),←,
5,"OKeefe, Ryan",26y 157d,131 (77-0-54 58.78%),140 (1.07),←,
19,"OLoughlin, Michael",30y 130d,260 (149-2-109 57.69%),444 (1.71),←,
25,"Richards, Ted",24y 170d,69 (40-0-29 57.97%),24 (0.35),36 (21-0-15 58.33%),5 (0.14)
36,"Schmidt, Tim",21y 108d,10 (6-0-4 60.00%),7 (0.70),←,
38,"Vogels, Luke",24y 23d,16 (9-0-7 56.25%),11 (0.69),←,
Totals,Totals,26y 4d,2625 (1439-9-1177 54.82%),1897 (0.72),,
C,"Roos, Paul",44y 3d,122 (75-0-47 61.48%),,←,
