Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Begley, Josh",7,1,4,11,1,2.0,,5.0,,4.0,,1.0,,,,6.0,5.0,,,,,1.0,75.0
2,"Bellchambers, Tom",5,3,4,9,1,,33.0,1.0,,4.0,1.0,,2.0,,,5.0,4.0,1.0,1.0,4.0,,,85.0
28,"Brown, Mitch",8,8,5,13,,,,,4.0,1.0,1.0,1.0,1.0,1.0,,5.0,8.0,1.0,,7.0,,1.0,89.0
6,"Daniher, Joe",9,7,6,15,2,1.0,,1.0,,3.0,,4.0,1.0,2.0,,6.0,9.0,2.0,3.0,,,,100.0
49,"Dea, Matt",2,1,9,11,,,,,2.0,,,,,,,6.0,7.0,,,3.0,,,73.0
9,"Goddard, Brendon",15,6,14,29,1,1.0,,3.0,4.0,2.0,2.0,2.0,,,,8.0,20.0,1.0,1.0,2.0,,1.0,92.0
15,"Green, Josh",10,1,1,11,2,2.0,,2.0,,2.0,,1.0,2.0,,,8.0,4.0,,1.0,1.0,,,74.0
36,"Hartley, Michael",8,5,1,9,,,,2.0,1.0,1.0,,1.0,,,,2.0,8.0,2.0,,9.0,,,91.0
21,"Heppell, Dyson",21,13,14,35,,,,5.0,4.0,9.0,3.0,6.0,1.0,2.0,3.0,11.0,26.0,,,3.0,,1.0,88.0
26,"Hooker, Cale",8,9,7,15,3,1.0,,3.0,,2.0,,4.0,,,,7.0,7.0,4.0,4.0,2.0,,,92.0
18,"Hurley, Michael",15,7,13,28,,,,1.0,6.0,2.0,,3.0,3.0,,1.0,12.0,17.0,1.0,,1.0,,,91.0
4,"Langford, Kyle",11,3,12,23,,,,2.0,1.0,3.0,1.0,4.0,3.0,3.0,,7.0,17.0,,,1.0,,,80.0
43,"McDonald-Tipungwuti, Anthony",9,6,5,14,,1.0,,5.0,,2.0,1.0,2.0,,1.0,,4.0,10.0,1.0,2.0,2.0,1.0,1.0,81.0
1,"McGrath, Andrew",9,3,17,26,1,,,4.0,1.0,1.0,2.0,4.0,,,,11.0,17.0,,1.0,2.0,2.0,,85.0
45,"McKenna, Conor",8,1,6,14,,,,5.0,3.0,2.0,,,,,,4.0,8.0,,,4.0,5.0,,85.0
7,"Merrett, Zach",3,,4,7,,,,1.0,1.0,,1.0,2.0,2.0,,,6.0,2.0,,,1.0,,,16.0
3,"Parish, Darcy",11,,8,19,,2.0,,7.0,1.0,5.0,5.0,2.0,1.0,,,6.0,14.0,,,1.0,,2.0,86.0
42,"Saad, Adam",3,2,9,12,,,,2.0,3.0,1.0,1.0,1.0,,,,7.0,6.0,,,6.0,3.0,1.0,86.0
5,"Smith, Devon",14,3,9,23,,1.0,,5.0,3.0,2.0,6.0,2.0,1.0,,,8.0,15.0,,,,2.0,,87.0
17,"Stewart, James",10,7,6,16,3,2.0,6.0,4.0,,3.0,,3.0,1.0,2.0,,6.0,10.0,2.0,5.0,,,2.0,83.0
25,"Stringer, Jake",6,2,10,16,,1.0,,7.0,1.0,3.0,3.0,1.0,1.0,,,9.0,8.0,1.0,1.0,2.0,,,71.0
11,"Zaharakis, David",22,4,13,35,,,,4.0,4.0,8.0,5.0,4.0,,1.0,,12.0,24.0,,,1.0,1.0,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,92,177,391,14,15.0,39.0,69.0,39.0,60.0,32.0,48.0,19.0,12.0,4.0,156.0,246.0,16.0,19.0,52.0,14.0,10.0,
Opposition,Opposition,204,83,183,387,12,15.0,37.0,50.0,43.0,53.0,40.0,48.0,12.0,19.0,2.0,142.0,242.0,11.0,10.0,60.0,10.0,7.0,
