Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",28y 281d,94 (58-1-35 62.23%),6 (0.06),76 (51-1-24 67.76%),2 (0.03)
20,"Brogan, Dean",25y 125d,35 (27-0-8 77.14%),12 (0.34),←,
7,"Burgoyne, Peter",26y 79d,136 (77-2-57 57.35%),156 (1.15),←,
8,"Burgoyne, Shaun",21y 179d,46 (37-0-9 80.43%),68 (1.48),←,
9,"Carr, Josh",23y 354d,90 (63-1-26 70.56%),51 (0.57),←,
25,"Cassisi, Domenic",21y 208d,22 (18-0-4 81.82%),3 (0.14),←,
30,"Chaplin, Troy",18y 54d,1 (0-0-1 0.00%),,←,
26,"Cochrane, Stuart",25y 272d,76 (42-0-34 55.26%),14 (0.18),26 (19-0-7 73.08%),3 (0.12)
18,"Cornes, Kane",21y 103d,48 (35-0-13 72.92%),18 (0.38),←,
33,"Ebert, Brett",20y 151d,3 (2-0-1 66.67%),4 (1.33),←,
29,"Kingsley, Adam",28y 241d,129 (73-2-54 57.36%),28 (0.22),←,
5,"Lade, Brendon",27y 282d,103 (58-2-43 57.28%),70 (0.68),←,
22,"Mahoney, Josh",26y 169d,31 (10-0-21 32.26%),10 (0.32),1 (0-0-1 0.00%),
3,"Montgomery, Brett",30y 321d,153 (98-2-53 64.71%),93 (0.61),93 (58-1-34 62.90%),39 (0.42)
27,"Poulton, Jared",26y 362d,75 (48-1-26 64.67%),17 (0.23),←,
31,"Salopek, Steven",18y 301d,13 (10-0-3 76.92%),5 (0.38),←,
6,"Schofield, Jarrad",29y 78d,173 (107-1-65 62.14%),113 (0.65),110 (68-1-41 62.27%),79 (0.72)
28,"Thurstans, Toby",23y 247d,14 (10-0-4 71.43%),8 (0.57),←,
16,"Tredrea, Warren",25y 115d,134 (79-1-54 59.33%),280 (2.09),←,
2,"Wakelin, Darryl",29y 250d,181 (100-1-80 55.52%),11 (0.06),66 (47-0-19 71.21%),3 (0.05)
4,"Wanganeen, Gavin",30y 304d,261 (154-5-102 59.96%),166 (0.64),134 (81-2-51 61.19%),103 (0.77)
21,"Wilson, Michael",27y 148d,117 (60-3-54 52.56%),36 (0.31),←,
Totals,Totals,25y 144d,1935 (1166-22-747 60.26%),1169 (0.60),,
C,"Williams, Mark",45y 240d,122 (75-1-46 61.89%),,←,
