Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",12,4,3.0,15,2.0,1.0,,6.0,,2.0,2.0,1.0,1.0,,,6,9,,1.0,4.0,1.0,2.0,90.0
23,"Ablett, Nathan",6,6,,6,1.0,,,1.0,,2.0,,,,,,2,4,2.0,3.0,1.0,,1.0,94.0
3,"Bartel, Jimmy",17,8,7.0,24,2.0,1.0,,11.0,3.0,5.0,6.0,4.0,1.0,1.0,,8,16,1.0,3.0,3.0,,1.0,83.0
24,"Blake, Mark",4,2,4.0,8,,,6.0,,,3.0,1.0,2.0,,2.0,,4,4,,,2.0,,,43.0
17,"Byrnes, Shannon",7,5,5.0,12,,1.0,,1.0,,3.0,1.0,,,,,2,9,,1.0,1.0,,1.0,63.0
7,"Callan, Tim",3,2,7.0,10,,,,4.0,1.0,,1.0,,1.0,,,4,6,,,3.0,,,80.0
35,"Chapman, Paul",13,7,6.0,19,2.0,2.0,,3.0,,3.0,,2.0,1.0,2.0,,7,11,,1.0,,,1.0,89.0
11,"Corey, Joel",22,11,14.0,36,,1.0,3.0,6.0,1.0,8.0,5.0,6.0,,4.0,,7,27,,1.0,3.0,2.0,,90.0
19,"Egan, Matthew",3,5,5.0,8,,,,2.0,,1.0,,,,,,5,3,3.0,,6.0,,,96.0
44,"Enright, Corey",21,11,4.0,25,1.0,,1.0,5.0,5.0,1.0,2.0,7.0,,2.0,,8,16,2.0,,1.0,,,97.0
2,"Harley, Tom",3,2,1.0,4,,,,3.0,3.0,,,,,,,1,3,1.0,,2.0,,,45.0
8,"Hunt, Josh",14,3,7.0,21,,,,2.0,6.0,2.0,1.0,2.0,1.0,1.0,,7,13,,,4.0,,,78.0
20,"Johnson, Steve",8,2,5.0,13,2.0,,,2.0,1.0,1.0,2.0,2.0,2.0,1.0,,9,5,,1.0,1.0,,,86.0
9,"Kelly, James",7,4,12.0,19,1.0,,,4.0,1.0,2.0,3.0,2.0,,1.0,,11,9,,1.0,,1.0,,75.0
45,"Ling, Cameron",9,3,3.0,12,,,,2.0,2.0,,,3.0,,2.0,,2,9,1.0,,3.0,,,94.0
4,"Mackie, Andrew",8,4,4.0,12,1.0,,,2.0,2.0,3.0,4.0,2.0,1.0,1.0,,3,10,,1.0,2.0,,,77.0
39,"Milburn, Darren",19,10,9.0,28,,,1.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,,7,20,1.0,,9.0,5.0,,100.0
21,"Mooney, Cameron",12,8,5.0,17,3.0,1.0,,1.0,,4.0,,2.0,,,,6,10,1.0,3.0,6.0,1.0,3.0,92.0
6,"Ottens, Brad",8,6,7.0,15,,1.0,22.0,5.0,,3.0,5.0,,3.0,,,8,7,1.0,2.0,1.0,,,74.0
33,"Rooke, Max",9,1,7.0,16,,,,8.0,2.0,2.0,3.0,5.0,,3.0,,5,11,,,4.0,1.0,,86.0
30,"Scarlett, Matthew",7,4,5.0,12,,,,1.0,2.0,,,1.0,,1.0,,3,9,1.0,,1.0,,,100.0
27,"Stokes, Mathew",6,4,5.0,11,,,,3.0,,1.0,,1.0,1.0,,,7,5,,,4.0,,,69.0
Totals,Totals,218,112,125.0,343,15.0,8.0,33.0,74.0,32.0,47.0,38.0,45.0,14.0,22.0,,122,216,14.0,18.0,61.0,11.0,9.0,
Opposition,Opposition,185,74,156.0,341,16.0,5.0,28.0,60.0,37.0,42.0,32.0,42.0,22.0,14.0,6.0,137,202,11.0,7.0,59.0,20.0,6.0,
