Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",6,6,9,15,,1.0,,2.0,9.0,1.0,,1.0,1.0,,,7.0,10.0,1.0,,4.0,,,100.0
12,"Akermanis, Jason",18,5,3,21,2,5.0,,1.0,1.0,6.0,1.0,4.0,,3.0,,4.0,17.0,1.0,3.0,,2.0,3.0,93.0
20,"Black, Simon",18,6,9,27,1,,,3.0,2.0,6.0,4.0,7.0,,3.0,,6.0,21.0,,1.0,1.0,5.0,1.0,92.0
36,"Bradshaw, Daniel",8,8,2,10,1,1.0,,2.0,,3.0,,1.0,1.0,,,4.0,6.0,2.0,2.0,2.0,,,100.0
16,"Brown, Jonathan",9,7,8,17,,1.0,,3.0,,3.0,,5.0,,3.0,,7.0,10.0,2.0,3.0,5.0,,2.0,100.0
19,"Charman, Jamie",4,3,2,6,1,,17.0,3.0,,,1.0,3.0,1.0,3.0,,2.0,4.0,,1.0,2.0,,,52.0
18,"Corrie, Anthony",8,6,3,11,1,,,4.0,,3.0,,2.0,1.0,,,3.0,9.0,,1.0,2.0,2.0,2.0,100.0
39,"Drummond, Josh",10,7,8,18,1,,,1.0,8.0,2.0,1.0,6.0,1.0,1.0,,8.0,10.0,1.0,,5.0,,,86.0
2,"Johnson, Chris",15,15,7,22,1,1.0,,3.0,6.0,,1.0,3.0,1.0,,2.0,6.0,16.0,1.0,2.0,4.0,1.0,,93.0
27,"Keating, Clark",7,4,5,12,,1.0,10.0,1.0,2.0,1.0,4.0,3.0,,1.0,,7.0,5.0,1.0,,,,1.0,48.0
44,"Lappin, Nigel",17,9,6,23,2,,,1.0,2.0,9.0,2.0,2.0,,,,7.0,16.0,2.0,1.0,1.0,2.0,1.0,89.0
26,"Macdonald, Joel",8,5,5,13,,,,2.0,1.0,,,1.0,,,,1.0,12.0,,,2.0,,,79.0
9,"McGrath, Ashley",9,6,1,10,3,1.0,,2.0,,1.0,,2.0,,2.0,,2.0,7.0,,3.0,1.0,,,74.0
21,"Merrett, Daniel",8,7,3,11,3,3.0,,1.0,,1.0,,,,,3.0,4.0,6.0,2.0,5.0,1.0,,,100.0
15,"Michael, Mal",1,2,3,4,,,,,,,,1.0,1.0,1.0,,3.0,2.0,1.0,,6.0,,,88.0
8,"Notting, Tim",16,9,6,22,1,,,,1.0,6.0,1.0,1.0,,,,4.0,18.0,,2.0,,1.0,3.0,79.0
6,"Power, Luke",20,1,12,32,,1.0,,2.0,5.0,4.0,,4.0,1.0,2.0,1.0,14.0,17.0,,,4.0,,,100.0
5,"Scott, Brad",9,1,6,15,1,,,,,,2.0,1.0,1.0,,,7.0,7.0,,,4.0,,,61.0
28,"Selwood, Troy",14,10,4,18,,,,5.0,1.0,2.0,2.0,2.0,2.0,1.0,,5.0,13.0,,,4.0,,,80.0
29,"Sherman, Justin",10,4,6,16,,,,2.0,1.0,3.0,1.0,1.0,,1.0,,6.0,12.0,,,,,,63.0
3,"Voss, Michael",9,5,13,22,1,,,,2.0,2.0,3.0,1.0,,,,5.0,17.0,,,,1.0,,83.0
33,"White, Darryl",8,4,1,9,,,,2.0,2.0,1.0,,,,,,1.0,8.0,,,1.0,1.0,,41.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,232,130,122,354,19,19.0,27.0,40.0,43.0,54.0,23.0,51.0,11.0,21.0,6.0,113.0,243.0,14.0,24.0,49.0,15.0,13.0,
Opposition,Opposition,190,86,105,295,7,13.0,19.0,28.0,35.0,50.0,30.0,33.0,21.0,11.0,,103.0,185.0,8.0,8.0,35.0,7.0,3.0,
