Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",28y 68d,226 (128-2-96 57.08%),296 (1.31),34 (4-0-30 11.76%),34 (1.00)
11,"Bennell, Harley",19y 293d,30 (3-0-27 10.00%),34 (1.13),←,
3,"Brennan, Jared",27y 359d,154 (59-3-92 39.29%),92 (0.60),35 (4-0-31 11.43%),17 (0.49)
30,"Brown, Campbell",28y 328d,186 (77-1-108 41.67%),77 (0.41),27 (2-0-25 7.41%),13 (0.48)
28,"Caddy, Josh",19y 297d,18 (1-0-17 5.56%),13 (0.72),←,
12,"Day, Sam",19y 319d,21 (2-0-19 9.52%),12 (0.57),←,
23,"Dixon, Charlie",21y 302d,17 (3-0-14 17.65%),9 (0.53),←,
46,"Hall, Josh",22y 109d,2 (1-0-1 50.00%),2 (1.00),←,
5,"Harbrow, Jarrod",24y 3d,99 (44-1-54 44.95%),26 (0.26),29 (4-0-25 13.79%),5 (0.17)
7,"Hunt, Karmichael",25y 247d,32 (3-0-29 9.38%),4 (0.13),←,
19,"Lynch, Tom",19y 264d,24 (2-0-22 8.33%),19 (0.79),←,
32,"Matera, Brandon",20y 132d,23 (3-0-20 13.04%),20 (0.87),←,
18,"McKenzie, Trent",20y 109d,34 (4-0-30 11.76%),16 (0.47),←,
43,"Patrick, Liam",24y 139d,8 (2-0-6 25.00%),4 (0.50),←,
41,"Prestia, Dion",19y 283d,29 (2-0-27 6.90%),3 (0.10),←,
35,"Rischitelli, Michael",26y 195d,145 (53-3-89 37.59%),62 (0.43),34 (4-0-30 11.76%),15 (0.44)
8,"Russell, Luke",20y 179d,23 (1-0-22 4.35%),10 (0.43),←,
26,"Shaw, Matt",20y 167d,28 (3-0-25 10.71%),11 (0.39),←,
2,"Smith, Zac",22y 150d,34 (4-0-30 11.76%),17 (0.50),←,
24,"Swallow, David",19y 245d,30 (4-0-26 13.33%),19 (0.63),←,
14,"Warnock, Matthew",28y 109d,71 (12-1-58 17.61%),1 (0.01),16 (1-0-15 6.25%),
4,"Weller, Maverick",20y 159d,22 (2-0-20 9.09%),2 (0.09),←,
Totals,Totals,22y 286d,1256 (413-11-832 32.88%),749 (0.60),,
C,"McKenna, Guy",43y 71d,38 (4-0-34 10.53%),,←,
