Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Brown, Michael",1,1,1,2,,1.0,,,,,,,,,,,,,,,,,
24,"Burton, Matthew",6,2,4,10,1,,18.0,3.0,,,,,,2.0,,,,,,,,,
42,"Callaghan, Craig",25,6,4,29,2,,,4.0,,,,,2.0,1.0,2.0,,,,,,,,
13,"Chisholm, Scott",17,1,6,23,2,3.0,,2.0,,,,,1.0,1.0,,,,,,,,,
31,"Clement, James",11,4,9,20,1,,,2.0,,,,,1.0,,,,,,,,,,
37,"Gale, Mark",6,3,2,8,1,,,1.0,,,,,,,,,,,,,,,
32,"Harding, Greg",5,6,9,14,,,1.0,,,,,,,,,,,,,,,,
14,"Hunter, Kingsley",6,6,2,8,4,2.0,,1.0,,,,,,1.0,,,,,,,,,
38,"Jones, Anthony",4,6,2,6,1,,,1.0,,,,,,,,,,,,,,,
11,"Kickett, Dale",7,,8,15,,,,3.0,,,,,,,,,,,,,,,
9,"Mann, Peter",17,9,11,28,3,,3.0,1.0,,,,,5.0,2.0,,,,,,,,,
43,"McGovern, Andrew",4,2,9,13,,,,1.0,,,,,1.0,2.0,,,,,,,,,
8,"McManus, Shaun",8,2,4,12,,,,2.0,,,,,1.0,,,,,,,,,,
45,"Mitchell, Gavin",14,5,12,26,1,,,3.0,,,,,1.0,,3.0,,,,,,,,
25,"Norrish, Jason",2,1,8,10,,,,3.0,,,,,,,,,,,,,,,
10,"OReilly, Stephen",4,1,6,10,,,,,,,,,,1.0,,,,,,,,,
23,"Parker, Shane",9,4,7,16,,,,,,,,,,,,,,,,,,,
40,"Toia, Luke",12,8,6,18,2,3.0,,2.0,,,,,2.0,,1.0,,,,,,,,
26,"Waterhouse, Clive",9,7,5,14,4,1.0,,2.0,,,,,1.0,3.0,,,,,,,,,
34,"White, Jeff",6,5,6,12,1,,14.0,,,,,,1.0,1.0,,,,,,,,,
4,"Wills, Andrew",8,6,2,10,1,1.0,,,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,85,123,304,24,13.0,36.0,31.0,,,,,16.0,14.0,6.0,,,,,,,,
Opposition,Opposition,142,58,119,261,10,11.0,25.0,17.0,,,,,14.0,16.0,,,,,,,,,
