Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
18,"Bartlett, Trent",23y 127d,43 (21-2-20 51.16%),13 (0.30),4 (3-0-1 75.00%),5 (1.25)
17,"Brown, Nathan",22y 51d,52 (33-1-18 64.42%),37 (0.71),←,
19,"Contessa, Adam",23y 94d,19 (14-1-4 76.32%),5 (0.26),←,
26,"Cox, Simon",23y 67d,31 (16-0-15 51.61%),11 (0.35),←,
11,"Curley, Todd",27y 78d,83 (45-2-36 55.42%),34 (0.41),80 (43-2-35 55.00%),33 (0.41)
14,"Darcy, Luke",24y 264d,99 (55-2-42 56.57%),68 (0.69),←,
28,"Dimattina, Paul",25y 131d,69 (42-1-26 61.59%),29 (0.42),←,
10,"Eagleton, Nathan",21y 143d,60 (29-2-29 50.00%),47 (0.78),4 (3-0-1 75.00%),2 (0.50)
32,"Ellis, Craig",24y 302d,76 (42-1-33 55.92%),4 (0.05),←,
4,"Garlick, Simon",24y 357d,95 (57-1-37 60.53%),66 (0.69),51 (33-1-17 65.69%),39 (0.76)
3,"Grant, Chris",27y 110d,217 (118-4-95 55.30%),406 (1.87),←,
9,"Hudson, Paul",29y 256d,203 (123-1-79 60.84%),409 (2.01),69 (43-1-25 63.04%),145 (2.10)
25,"Hunter, Kingsley",24y 310d,46 (18-0-28 39.13%),87 (1.89),5 (4-0-1 80.00%),1 (0.20)
6,"Johnson, Brad",23y 258d,127 (68-3-56 54.72%),107 (0.84),←,
2,"Kolyniuk, Steven",29y 271d,168 (88-1-79 52.68%),190 (1.13),←,
35,"Kretiuk, Steven",27y 272d,118 (71-2-45 61.02%),10 (0.08),←,
39,"Liberatore, Tony",34y 50d,231 (126-3-102 55.19%),91 (0.39),←,
5,"Smith, Rohan",26y 306d,151 (84-3-64 56.62%),134 (0.89),←,
8,"Southern, Daniel",25y 91d,100 (55-1-44 55.50%),24 (0.24),←,
7,"West, Scott",25y 139d,151 (81-2-68 54.30%),59 (0.39),←,
1,"Wills, Andrew",28y 89d,141 (73-0-68 51.77%),122 (0.87),3 (2-0-1 66.67%),1 (0.33)
15,"Wynd, Scott",30y 67d,219 (115-4-100 53.42%),30 (0.14),←,
Totals,Totals,26y 25d,2499 (1374-37-1088 54.98%),1983 (0.79),,
C,"Wallace, Terry",41y 110d,86 (52-1-33 61.05%),,←,
