Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",28y 265d,117 (76-1-40 65.38%),17 (0.15),←,
46,"Blicavs, Mark",33y 73d,258 (170-3-85 66.47%),66 (0.26),←,
12,"Bowes, Jack",26y 135d,110 (35-2-73 32.73%),25 (0.23),27 (14-1-12 53.70%),11 (0.41)
4,"Bruhn, Tanner",22y 13d,60 (25-1-34 42.50%),22 (0.37),30 (14-1-15 48.33%),11 (0.37)
5,"Cameron, Jeremy",31y 69d,242 (124-3-115 51.86%),608 (2.51),71 (47-0-24 66.20%),181 (2.55)
13,"Clark, Jhye",19y 322d,12 (6-0-6 50.00%),2 (0.17),←,
45,"Close, Brad",25y 315d,89 (60-1-28 67.98%),80 (0.90),←,
16,"De Koning, Sam",23y 104d,55 (37-1-17 68.18%),1 (0.02),←,
28,"Dempsey, Oliver",21y 154d,20 (11-0-9 55.00%),12 (0.60),←,
22,"Duncan, Mitch",32y 365d,285 (202-2-81 71.23%),183 (0.64),←,
39,"Guthrie, Zach",25y 345d,90 (56-2-32 63.33%),14 (0.16),←,
26,"Hawkins, Tom",35y 324d,358 (251-3-104 70.53%),796 (2.22),←,
38,"Henry, Jack",25y 285d,131 (87-1-43 66.79%),24 (0.18),←,
9,"Holmes, Max",21y 285d,64 (40-1-23 63.28%),30 (0.47),←,
8,"Kolodjashnij, Jake",28y 305d,186 (121-3-62 65.86%),4 (0.02),←,
32,"Miers, Gryan",25y 71d,119 (77-1-41 65.13%),90 (0.76),←,
34,"Mullin, Oisin",24y 119d,13 (6-0-7 46.15%),,←,
33,"Neale, Shannon",21y 320d,10 (4-0-6 40.00%),10 (1.00),←,
42,"OConnor, Mark",27y 144d,120 (79-0-41 65.83%),9 (0.08),←,
23,"Rohan, Gary",33y 2d,197 (131-2-64 67.01%),210 (1.07),91 (61-1-29 67.58%),114 (1.25)
1,"Stanley, Rhys",33y 191d,204 (117-2-85 57.84%),105 (0.51),146 (96-2-48 66.44%),65 (0.45)
18,"Stengle, Tyson",25y 234d,73 (41-1-31 56.85%),122 (1.67),57 (36-1-20 64.04%),107 (1.88)
44,"Stewart, Tom",31y 86d,160 (104-1-55 65.31%),4 (0.03),←,
Totals,Totals,27y 70d,2973 (1860-31-1082 62.56%),2434 (0.82),,
C,"Scott, Chris",48y 37d,322 (218-3-101 68.17%),,←,
