Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Alvin, Tom",28y 14d,124 (75-1-48 60.89%),42 (0.34),←,
37,"Bassett, Adrian",23y 55d,6 (2-0-4 33.33%),1 (0.17),←,
21,"Bradley, Craig",26y 194d,99 (63-1-35 64.14%),77 (0.78),←,
5,"Da Rui, Steven",26y 45d,36 (22-1-13 62.50%),5 (0.14),←,
35,"Dean, Peter",25y 57d,91 (61-1-29 67.58%),13 (0.14),←,
24,"Dunlop, Jamie",24y 120d,16 (10-0-6 62.50%),2 (0.13),←,
32,"Glascott, David",29y 8d,161 (105-1-55 65.53%),76 (0.47),←,
12,"Gleeson, Adrian",23y 5d,76 (48-1-27 63.82%),79 (1.04),←,
13,"Hanna, Mil",24y 30d,51 (26-1-24 51.96%),16 (0.31),←,
11,"Hawker, Glenn",29y 49d,210 (131-2-77 62.86%),182 (0.87),10 (4-1-5 45.00%),10 (1.00)
4,"Kernahan, Stephen",26y 246d,100 (63-1-36 63.50%),260 (2.60),←,
44,"Madden, Justin",28y 339d,188 (119-1-68 63.56%),137 (0.73),143 (89-1-53 62.59%),117 (0.82)
33,"Majerczak, Mark",22y 15d,10 (5-0-5 50.00%),13 (1.30),←,
23,"Meldrum, Paul",29y 234d,133 (87-1-45 65.79%),130 (0.98),←,
30,"Murphy, Fraser",27y 123d,101 (67-0-34 66.34%),148 (1.47),←,
26,"Rhys-Jones, David",27y 323d,172 (98-0-74 56.98%),98 (0.57),96 (60-0-36 62.50%),59 (0.61)
36,"Rieniets, Tim",24y 21d,1 (1-0-0 100.00%),2 (2.00),←,
18,"Sartori, Peter",25y 193d,30 (19-0-11 63.33%),63 (2.10),←,
14,"Sexton, Michael",19y 61d,2 (1-0-1 50.00%),1 (0.50),←,
1,"Silvagni, Stephen",22y 339d,81 (53-0-28 65.43%),54 (0.67),←,
Totals,Totals,25y 233d,1688 (1056-12-620 62.56%),1399 (0.83),,
C,"Jesaulenko, Alex",44y 276d,124 (57-3-64 47.18%),,60 (44-1-15 74.17%),
