Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Batchelor, Jake",9,8,7,16,,,,2.0,3.0,,,1.0,,,,5.0,11.0,3.0,,1.0,1.0,,87.0
30,"Conca, Reece",8,1,6,14,,,,3.0,1.0,1.0,,3.0,,1.0,,2.0,10.0,,,2.0,,,75.0
9,"Cotchin, Trent",17,6,12,29,1,1.0,,2.0,4.0,6.0,4.0,2.0,5.0,1.0,,14.0,15.0,1.0,1.0,1.0,,1.0,90.0
7,"Dea, Matt",,,2,2,,,,1.0,,,,2.0,,2.0,,1.0,1.0,,,3.0,,,75.0
3,"Deledio, Brett",15,8,11,26,,1.0,1.0,2.0,3.0,8.0,4.0,,,,,10.0,18.0,1.0,1.0,4.0,5.0,1.0,81.0
42 ↓,"Ellis, Brandon",5,2,7,12,1,,,1.0,,,2.0,,2.0,,,5.0,7.0,,1.0,,,,50.0
41,"Foley, Nathan",12,7,15,27,,,,7.0,1.0,4.0,7.0,4.0,,2.0,,16.0,13.0,1.0,,1.0,2.0,1.0,77.0
6,"Grigg, Shaun",12,8,14,26,,,,1.0,1.0,4.0,3.0,2.0,,1.0,,6.0,20.0,1.0,,3.0,,1.0,86.0
2,"Grimes, Dylan",6,7,7,13,,,,1.0,1.0,,,5.0,,1.0,,5.0,9.0,1.0,,6.0,,,99.0
14,"Houli, Bachar",14,5,4,18,,,,4.0,6.0,3.0,,2.0,,,,3.0,15.0,2.0,,3.0,2.0,,83.0
23,"Jackson, Daniel",8,6,6,14,2,,1.0,1.0,,2.0,2.0,3.0,1.0,1.0,,6.0,9.0,,1.0,1.0,,1.0,86.0
20,"Maric, Ivan",6,6,6,12,1,,26.0,4.0,,2.0,2.0,1.0,,,,5.0,7.0,2.0,,3.0,,1.0,92.0
4,"Martin, Dustin",17,3,9,26,2,3.0,,3.0,3.0,3.0,4.0,2.0,,,3.0,9.0,17.0,1.0,2.0,,2.0,,91.0
13,"Miller, Brad",7,5,1,8,3,1.0,,2.0,,1.0,1.0,3.0,2.0,3.0,,5.0,5.0,1.0,2.0,1.0,,1.0,82.0
38,"Morris, Steven",6,2,3,9,,,,5.0,2.0,1.0,,1.0,1.0,1.0,,5.0,4.0,1.0,,2.0,1.0,1.0,80.0
26,"Nahas, Robin",3,2,9,12,,,,6.0,,,,3.0,,3.0,,5.0,7.0,,,,,,96.0
17,"Newman, Chris",13,7,10,23,,,,,1.0,2.0,1.0,,1.0,,,8.0,14.0,1.0,,3.0,,,82.0
18,"Rance, Alex",9,6,5,14,,,,2.0,4.0,1.0,,2.0,,1.0,,4.0,8.0,2.0,,12.0,1.0,,94.0
8,"Riewoldt, Jack",12,5,3,15,2,3.0,,3.0,1.0,3.0,2.0,1.0,4.0,,,10.0,5.0,2.0,2.0,1.0,,,92.0
21,"Tuck, Shane",9,2,8,17,,,,6.0,1.0,3.0,5.0,6.0,1.0,3.0,,6.0,10.0,,,6.0,,1.0,84.0
29,"Vickery, Ty",7,6,5,12,2,2.0,2.0,2.0,,,1.0,1.0,,1.0,,4.0,8.0,,3.0,,,,83.0
35 ↑,"White, Matt",3,2,,3,,,,,,3.0,,1.0,,,,,3.0,,,,1.0,,36.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,104,150,348,14,13.0,30.0,58.0,32.0,47.0,38.0,45.0,17.0,21.0,3.0,134.0,216.0,20.0,13.0,53.0,15.0,9.0,
Opposition,Opposition,173,73,148,321,16,11.0,42.0,61.0,22.0,52.0,34.0,35.0,21.0,17.0,3.0,136.0,182.0,17.0,10.0,42.0,11.0,10.0,
