Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
17,"Beams, Dayne",22y 104d,67 (52-2-13 79.10%),66 (0.99),←,
11,"Blair, Jarryd",22y 42d,44 (37-1-6 85.23%),41 (0.93),←,
27,"Buckley, Simon",25y 38d,40 (21-0-19 52.50%),8 (0.20),19 (18-0-1 94.74%),5 (0.26)
9,"Clarke, Martin",24y 195d,55 (33-0-22 60.00%),16 (0.29),←,
32,"Cloke, Travis",25y 82d,158 (103-2-53 65.82%),243 (1.54),←,
31,"Dawes, Chris",24y 10d,56 (45-1-10 81.25%),71 (1.27),←,
4,"Didak, Alan",29y 101d,205 (130-1-74 63.66%),267 (1.30),←,
35,"Elliott, Jamie",19y 279d,1 (1-0-0 100.00%),,←,
1,"Fasolo, Alex",19y 353d,21 (17-0-4 80.95%),26 (1.24),←,
6,"Goldsack, Tyson",25y 4d,78 (53-0-25 67.95%),17 (0.22),←,
18,"Jolly, Darren",30y 202d,215 (125-4-86 59.07%),110 (0.51),49 (39-2-8 81.63%),40 (0.82)
23,"Keeffe, Lachlan",22y 42d,14 (12-0-2 85.71%),5 (0.36),←,
8,"Lumumba, Heritier",25y 193d,144 (98-2-44 68.75%),16 (0.11),←,
5,"Maxwell, Nick",28y 358d,166 (106-2-58 64.46%),26 (0.16),←,
10,"Pendlebury, Scott",24y 140d,136 (93-2-41 69.12%),91 (0.67),←,
39,"Shaw, Heath",26y 181d,139 (90-2-47 65.47%),33 (0.24),←,
22,"Sidebottom, Steele",21y 145d,70 (55-2-13 80.00%),62 (0.89),←,
28,"Sinclair, Ben",20y 238d,13 (10-0-3 76.92%),7 (0.54),←,
13,"Thomas, Dale",24y 340d,137 (92-2-43 67.88%),105 (0.77),←,
34,"Toovey, Alan",25y 64d,96 (70-2-24 73.96%),8 (0.08),←,
21,"Wellingham, Sharrod",23y 324d,79 (59-2-18 75.95%),47 (0.59),←,
46,"Williams, Marley",18y 309d,1 (1-0-0 100.00%),,←,
Totals,Totals,24y 37d,1935 (1303-27-605 67.34%),1265 (0.65),,
C,"Buckley, Nathan",39y 305d,9 (7-0-2 77.78%),,←,
