Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",9,5,5,14,,,3.0,1.0,2.0,1.0,2.0,,2.0,,,6.0,8.0,,,10.0,,,
26,"Bickley, Mark",13,6,14,27,,,,3.0,2.0,7.0,5.0,1.0,1.0,1.0,,6.0,24.0,1.0,1.0,,,,
10,"Bode, Matthew",10,4,10,20,,,,2.0,,5.0,5.0,2.0,1.0,,,8.0,13.0,,,,,,
24,"Burton, Brett",4,2,1,5,,,,3.0,,2.0,1.0,1.0,,1.0,,1.0,5.0,,,1.0,,,
4,"Clarke, Matthew",3,2,9,12,1,,26.0,1.0,,1.0,2.0,3.0,,3.0,,6.0,6.0,1.0,1.0,1.0,,,
11,"Doughty, Michael",8,4,7,15,2,,,3.0,,3.0,1.0,,,,,4.0,11.0,,,1.0,,,
9,"Edwards, Tyson",14,4,9,23,5,1.0,,2.0,,3.0,1.0,1.0,1.0,,2.0,11.0,13.0,1.0,1.0,1.0,1.0,,
15,"Fitzgerald, Ryan",1,,3,4,,,,1.0,,1.0,1.0,1.0,,1.0,,3.0,1.0,,,2.0,,,
36,"Goodwin, Simon",8,,9,17,,,1.0,2.0,,5.0,3.0,2.0,,,,7.0,10.0,,,1.0,,,
34,"Hart, Ben",19,7,8,27,1,,,,7.0,3.0,,,,,,3.0,23.0,,,1.0,,,
18,"Johncock, Graham",5,2,10,15,,,,6.0,3.0,1.0,,1.0,,1.0,,5.0,10.0,,,5.0,3.0,,
31,"Marsh, Ben",6,2,4,10,1,,10.0,,,2.0,2.0,1.0,,1.0,,4.0,6.0,,,1.0,,,
3,"Massie, Kris",9,4,4,13,,,,2.0,,2.0,2.0,,2.0,,,3.0,9.0,,1.0,,1.0,,
23,"McLeod, Andrew",13,,12,25,2,,,3.0,,4.0,8.0,3.0,1.0,1.0,3.0,13.0,13.0,,,1.0,1.0,,
6,"Nelson, Ben",5,1,3,8,,,,1.0,,4.0,1.0,,,,,2.0,6.0,,,,,,
22,"Perrie, Ian",11,7,5,16,1,1.0,1.0,2.0,3.0,2.0,,2.0,2.0,2.0,,6.0,11.0,1.0,,3.0,5.0,,
32,"Ricciuto, Mark",14,6,10,24,1,1.0,,3.0,1.0,5.0,2.0,3.0,1.0,,,10.0,14.0,1.0,1.0,3.0,,,
27,"Schell, Daniel",2,2,2,4,,2.0,,3.0,,,,1.0,,1.0,,2.0,2.0,1.0,2.0,2.0,,,
7,"Smart, Nigel",8,3,5,13,,,1.0,1.0,3.0,,,1.0,2.0,,,6.0,7.0,,,5.0,4.0,,
20,"Stenglein, Tyson",12,2,10,22,,1.0,,2.0,,5.0,6.0,,1.0,,,11.0,8.0,1.0,,,,,
19,"Stevens, Mark",1,,3,4,,,,1.0,,1.0,,1.0,1.0,1.0,,2.0,2.0,,,4.0,,,
17,"Welsh, Scott",12,4,3,15,4,2.0,,1.0,,1.0,1.0,1.0,,,,5.0,10.0,,3.0,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,67,146,333,18,10.0,42.0,43.0,21.0,58.0,43.0,25.0,15.0,13.0,5.0,124.0,212.0,7.0,10.0,42.0,15.0,,
Opposition,Opposition,169,66,140,309,13,11.0,21.0,37.0,34.0,39.0,35.0,29.0,13.0,15.0,1.0,114.0,195.0,8.0,9.0,37.0,4.0,,
