Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Bond, Shane",13,6,13,26,,,,1.0,,,,,,,,,,,,,,,
3,"Breuer, Shayne",16,8,7,23,2,1.0,,,,,,,2.0,,2.0,,,,,,,,
21,"Brown, David",16,5,5,21,,,,3.0,,,,,1.0,,,,,,,,,,
26,"Burgoyne, Peter",9,4,9,18,1,4.0,,1.0,,,,,,2.0,,,,,,,,,
42,"Carr, Tom",4,3,2,6,,,,1.0,,,,,,,,,,,,,,,
6,"Cummings, Scott",9,7,3,12,4,2.0,,,,,,,,1.0,,,,,,,,,
28,"Daniels, Stephen",2,2,,2,,,,,,,,,,,,,,,,,,,
19,"Dickie, Donald",14,6,10,24,,,,1.0,,,,,,1.0,,,,,,,,,
4,"Downsborough, Ian",8,2,3,11,2,2.0,4.0,,,,,,,1.0,,,,,,,,,
8,"Francis, Fabian",6,6,5,11,,,,1.0,,,,,,,,,,,,,,,
10,"Francou, Josh",12,3,5,17,1,3.0,,1.0,,,,,,1.0,,,,,,,,,
39,"Heuskes, Adam",17,5,7,24,,,,,,,,,,,,,,,,,,,
29,"Kingsley, Adam",8,1,9,17,,,,1.0,,,,,2.0,,,,,,,,,,
20,"Lade, Brendon",9,8,4,13,,1.0,16.0,,,,,,,1.0,1.0,,,,,,,,
22,"Lockwood, Bowen",7,4,3,10,,1.0,,,,,,,1.0,,,,,,,,,,
9,"Lyle, Brayden",18,6,9,27,,,,2.0,,,,,2.0,,,,,,,,,,
33,"Mead, Darren",9,2,9,18,,,3.0,1.0,,,,,1.0,,3.0,,,,,,,,
14,"Paxman, Stephen",8,3,3,11,,,,1.0,,,,,1.0,1.0,,,,,,,,,
2,"Primus, Matthew",8,3,4,12,,1.0,6.0,1.0,,,,,1.0,1.0,,,,,,,,,
1,"Wanganeen, Gavin",3,,,3,,,,,,,,,1.0,,,,,,,,,,
15,"Wilson, Michael",19,7,6,25,1,,1.0,6.0,,,,,5.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,91,116,331,11,17.0,30.0,21.0,,,,,17.0,11.0,6.0,,,,,,,,
Opposition,Opposition,190,79,96,286,11,6.0,20.0,35.0,,,,,11.0,17.0,,,,,,,,,
