Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
23,"Bode, Matthew",4,,1,5,,,,2.0,,1.0,1.0,,,,,1.0,3.0,,,,,,
5,"Bond, Shane",14,4,5,19,,,,2.0,6.0,1.0,,1.0,2.0,2.0,,6.0,12.0,,,1.0,,,
26,"Burgoyne, Peter",17,5,6,23,,1.0,,,,7.0,7.0,1.0,1.0,1.0,,6.0,18.0,,,,5.0,,
7,"Chalmers, Brett",6,4,,6,1,1.0,3.0,,,2.0,,1.0,1.0,,,3.0,3.0,1.0,3.0,,,,
28,"Daniels, Stephen",3,1,1,4,,,1.0,,1.0,,1.0,,1.0,,,3.0,2.0,,,4.0,,,
37,"Dew, Stuart",9,3,3,12,3,,,2.0,1.0,3.0,2.0,1.0,,,,7.0,5.0,,1.0,3.0,,,
19,"Dickie, Donald",15,10,2,17,1,,,2.0,1.0,,2.0,1.0,1.0,1.0,,6.0,10.0,1.0,1.0,4.0,,,
17,"Fiegert, Nigel",,,1,1,,,,,,,,,,,,,1.0,,,1.0,,,
8,"Francis, Fabian",15,12,10,25,,,,,6.0,1.0,,4.0,2.0,1.0,,7.0,18.0,1.0,,,,,
10,"Francou, Josh",10,4,4,14,,1.0,,1.0,2.0,3.0,2.0,2.0,1.0,1.0,,5.0,10.0,,,1.0,1.0,,
31,"French, Barnaby",8,5,11,19,1,,32.0,,1.0,5.0,9.0,3.0,2.0,1.0,,13.0,6.0,2.0,1.0,4.0,,,
29,"Kingsley, Adam",6,2,5,11,,,,,1.0,,3.0,,,,,7.0,5.0,,,,,,
20,"Lade, Brendon",2,1,3,5,,,3.0,,,1.0,,,1.0,,,2.0,3.0,,1.0,,,,
9,"Lyle, Brayden",8,1,2,10,,,,1.0,1.0,1.0,2.0,,1.0,,,1.0,8.0,,,,,,
33,"Mead, Darren",13,11,3,16,,,,,3.0,2.0,,,,1.0,,3.0,13.0,1.0,,,,,
41,"Murray, Derek",5,4,,5,1,1.0,,3.0,,1.0,,3.0,2.0,1.0,,2.0,5.0,,2.0,,,,
14,"Paxman, Stephen",9,3,4,13,,,,,5.0,,,,4.0,1.0,,4.0,6.0,,,1.0,,,
6,"Schofield, Jarrad",6,1,2,8,,1.0,,2.0,1.0,2.0,1.0,,1.0,,,6.0,3.0,1.0,,,1.0,,
36,"Stevens, Nick",12,5,3,15,,,,1.0,6.0,1.0,1.0,1.0,1.0,,,5.0,10.0,,1.0,1.0,1.0,,
16,"Tredrea, Warren",8,8,5,13,1,,,1.0,,5.0,1.0,,,,,9.0,6.0,4.0,1.0,3.0,,,
1,"Wanganeen, Gavin",11,3,3,14,,,,1.0,1.0,2.0,4.0,1.0,2.0,3.0,,10.0,7.0,1.0,,,2.0,,
15,"Wilson, Michael",11,3,4,15,1,2.0,,1.0,1.0,4.0,,,1.0,,,2.0,14.0,,1.0,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,90,78,270,9,12.0,39.0,19.0,37.0,42.0,36.0,19.0,24.0,13.0,,108.0,168.0,12.0,12.0,23.0,10.0,,
Opposition,Opposition,173,67,118,291,13,12.0,33.0,19.0,27.0,50.0,40.0,29.0,13.0,24.0,6.0,112.0,181.0,4.0,14.0,23.0,13.0,,
