Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Biddiscombe, Craig",6,3,6,12,,,,4.0,3.0,1.0,,,,1.0,,7.0,6.0,,,1.0,,,
30,"Bourke, David",9,5,1,10,,,,1.0,6.0,,,,1.0,1.0,,2.0,9.0,,,,3.0,,
11,"Bowden, Joel",17,7,3,20,,,1.0,,8.0,3.0,3.0,2.0,2.0,3.0,,3.0,13.0,,,1.0,3.0,,
17,"Broderick, Paul",3,2,4,7,,,,3.0,1.0,,3.0,,,,,4.0,4.0,,,,1.0,,
15,"Cameron, Leon",11,5,6,17,,,,1.0,5.0,1.0,,5.0,,,,5.0,10.0,1.0,,,3.0,,
9,"Campbell, Wayne",13,4,7,20,,1.0,,2.0,2.0,5.0,8.0,2.0,4.0,1.0,,9.0,11.0,,,,,,
6,"Chaffey, Mark",11,4,5,16,,,,2.0,,2.0,2.0,,1.0,1.0,,7.0,12.0,1.0,,,,,
10,"Daffy, Nick",15,2,1,16,,2.0,,,1.0,3.0,2.0,1.0,,,,2.0,16.0,,,,6.0,,
7,"Dragicevic, Marc",3,,2,5,1,,,,,,1.0,2.0,,1.0,,3.0,2.0,,,,,,
25,"Gale, Brendon",5,5,4,9,1,,17.0,2.0,,1.0,3.0,,,,,5.0,4.0,1.0,1.0,,,,
2,"Gaspar, Darren",8,1,6,14,,,,4.0,2.0,2.0,1.0,2.0,2.0,,,8.0,8.0,1.0,,2.0,,,
20,"Harrison, Ben",6,3,5,11,,,,2.0,1.0,2.0,4.0,,,,,8.0,3.0,2.0,,2.0,,,
1,"Hilton, Rory",9,,2,11,,1.0,,3.0,,1.0,4.0,6.0,,1.0,,6.0,4.0,,,2.0,,,
16,"Holland, Ben",9,3,10,19,1,1.0,,1.0,2.0,1.0,4.0,2.0,,2.0,,8.0,10.0,,,,,,
23,"James, Aaron",1,1,,1,1,,,,,,,,,,,,1.0,,1.0,,,,
39,"Kellaway, Andrew",17,12,9,26,1,3.0,,5.0,1.0,4.0,1.0,2.0,3.0,,1.0,14.0,12.0,4.0,2.0,1.0,2.0,,
33,"Knights, Matthew",14,4,9,23,1,,,,,6.0,3.0,,4.0,2.0,,9.0,17.0,,,2.0,,,
5,"Ottens, Brad",10,4,6,16,,,7.0,1.0,2.0,7.0,3.0,1.0,2.0,1.0,,7.0,9.0,,,1.0,1.0,,
4,"Rogers, Matthew",4,3,3,7,,,,,,2.0,,2.0,,,,2.0,6.0,,2.0,1.0,,,
32,"Tivendale, Greg",4,,4,8,,,,2.0,,2.0,3.0,1.0,,,,5.0,3.0,,,,1.0,,
42,"Vardy, Royce",1,,,1,,,,1.0,,,,,1.0,,,1.0,,,,,,,
36,"Zantuck, Ty",5,4,3,8,1,,,3.0,1.0,2.0,1.0,1.0,,,,2.0,6.0,,1.0,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,72,96,277,7,10.0,25.0,37.0,35.0,45.0,46.0,29.0,20.0,14.0,1.0,117.0,166.0,10.0,7.0,13.0,20.0,,
Opposition,Opposition,196,98,131,327,19,11.0,33.0,54.0,35.0,57.0,24.0,25.0,14.0,20.0,5.0,99.0,224.0,8.0,21.0,20.0,22.0,,
