St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Baker, Steven",5,2,4,9,,,,3.0,3.0,1.0,1.0,3.0,,,,8.0,3.0,1.0,,2.0,,,100.0
6,"Black, Heath",11,4,5,16,,1.0,,4.0,,1.0,,3.0,,,,2.0,14.0,,,1.0,,,85.0
27,"Blake, Jason",2,2,3,5,,,,3.0,,,2.0,,,,,3.0,2.0,1.0,,4.0,,,49.0
3,"Burke, Nathan",7,3,7,14,,,,1.0,1.0,3.0,1.0,1.0,,,,4.0,10.0,,,1.0,,,66.0
20,"Clarke, Xavier",,,,,,,,,,,,,,,,,,,,,,,
21,"Ferguson, Matthew",2,1,2,4,,1.0,,2.0,,,,,1.0,,,4.0,,1.0,1.0,1.0,,,66.0
9,"Gehrig, Fraser",6,4,4,10,1,1.0,,1.0,3.0,2.0,,1.0,,,,5.0,4.0,3.0,2.0,1.0,,,100.0
18,"Goddard, Brendon",7,7,5,12,,,,,,2.0,,2.0,1.0,,,4.0,8.0,1.0,,4.0,,1.0,100.0
35,"Harvey, Robert",22,7,11,33,,2.0,,4.0,1.0,4.0,7.0,,1.0,,1.0,14.0,19.0,,1.0,,1.0,1.0,100.0
7,"Hayes, Lenny",18,5,14,32,1,,,8.0,2.0,4.0,5.0,7.0,,,,13.0,19.0,,,2.0,1.0,,100.0
5,"Jones, Austinn",14,5,8,22,,,,2.0,2.0,4.0,3.0,3.0,,,,8.0,15.0,,,1.0,1.0,,100.0
15,"Lawrence, Steven",11,9,8,19,1,1.0,,,2.0,4.0,2.0,,,,,4.0,15.0,1.0,2.0,,,,100.0
31,"Maguire, Matt",12,4,5,17,,1.0,7.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,,7.0,10.0,,,8.0,,,100.0
44,"Milne, Stephen",9,6,5,14,1,3.0,,1.0,,1.0,1.0,3.0,,,,4.0,10.0,1.0,4.0,,1.0,,97.0
43,"Moyle, Brett",3,1,4,7,,,,1.0,1.0,1.0,2.0,1.0,,,,2.0,6.0,,,,1.0,,30.0
38,"Murray, Allan",11,9,5,16,,,,,3.0,2.0,2.0,,,,,4.0,13.0,,1.0,2.0,,,73.0
25,"Oliver, Chris",1,2,1,2,,,7.0,3.0,,,,3.0,,2.0,,,2.0,,,4.0,,,91.0
1,"Peckett, Justin",6,3,4,10,1,,,1.0,,1.0,1.0,1.0,,,,2.0,8.0,,,1.0,,,69.0
17,"Powell, Stephen",13,4,10,23,,1.0,,4.0,1.0,7.0,2.0,5.0,,,,8.0,15.0,,,2.0,,,77.0
12,"Riewoldt, Nick",10,6,2,12,2,,3.0,,1.0,2.0,,1.0,,1.0,,5.0,7.0,3.0,3.0,2.0,1.0,,100.0
40,"Schwarze, Troy",11,4,6,17,,,,3.0,4.0,2.0,,1.0,2.0,,,6.0,12.0,,,4.0,1.0,,100.0
13,"Voss, Brett",11,7,6,17,,1.0,,1.0,3.0,,,1.0,1.0,1.0,,8.0,9.0,2.0,1.0,4.0,,,97.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,95,119,311,7,15.0,17.0,45.0,30.0,45.0,32.0,37.0,7.0,5.0,1.0,115.0,201.0,14.0,15.0,44.0,7.0,2.0,
Opposition,Opposition,215,119,143,358,15,9.0,43.0,35.0,32.0,50.0,34.0,33.0,5.0,7.0,5.0,106.0,247.0,15.0,11.0,33.0,21.0,9.0,
