Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",25y 330d,124 (69-3-52 56.85%),106 (0.85),←,
50,"Butcher, Kent",19y 289d,3 (1-0-2 33.33%),1 (0.33),←,
21,"Christian, Michael",29y,113 (61-2-50 54.87%),23 (0.20),←,
2,"Francis, Tony",24y 142d,75 (47-2-26 64.00%),51 (0.68),←,
23,"Kelly, Craig",27y 66d,78 (49-2-27 64.10%),37 (0.47),←,
44,"Kerrison, Shane",28y 146d,116 (71-2-43 62.07%),14 (0.12),←,
15,"Lehmann, Troy",21y 177d,31 (22-0-9 70.97%),24 (0.77),←,
34,"McGuane, Mick",25y 235d,112 (69-2-41 62.50%),86 (0.77),←,
1,"Monkhorst, Damian",24y,95 (61-2-32 65.26%),18 (0.19),←,
4,"Pert, Gary",28y 85d,201 (103-0-98 51.24%),45 (0.22),38 (26-0-12 68.42%),3 (0.08)
13,"Richardson, Alan",28y 96d,76 (46-2-28 61.84%),10 (0.13),←,
16,"Richardson, Mark",20y 294d,14 (10-0-4 71.43%),23 (1.64),←,
36,"Rocca, Saverio",19y 274d,29 (19-0-10 65.52%),98 (3.38),←,
32,"Rowe, Brad",23y 271d,45 (22-0-23 48.89%),52 (1.16),31 (19-0-12 61.29%),43 (1.39)
29,"Russell, Scott",23y 106d,90 (58-2-30 65.56%),62 (0.69),←,
27,"Starcevich, Craig",26y 97d,123 (75-3-45 62.20%),160 (1.30),←,
14,"Watson, Shane",19y 185d,30 (17-0-13 56.67%),30 (1.00),←,
10,"Williams, Paul",20y 140d,51 (31-0-20 60.78%),45 (0.88),←,
20,"Woods, Tony",24y 50d,24 (12-0-12 50.00%),7 (0.29),11 (6-0-5 54.55%),3 (0.27)
19,"Wright, Graham",25y 76d,112 (75-2-35 67.86%),88 (0.79),←,
Totals,Totals,24y 98d,1542 (918-24-600 59.53%),980 (0.64),,
C,"Matthews, Leigh",41y 173d,178 (105-3-70 59.83%),,←,
