Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"AhMat, Robert",6,2,2,8,,1.0,,1.0,1.0,3.0,,,,,,2.0,6.0,,,,2.0,,
21,"Barry, Leo",3,2,2,5,1,,,2.0,,1.0,,2.0,1.0,1.0,,3.0,2.0,1.0,,2.0,,,
24,"Bolton, Jude",,,2,2,,,,,,,1.0,,,,,2.0,,,,1.0,,,
8,"Cresswell, Daryn",13,5,4,17,,1.0,,3.0,,2.0,3.0,2.0,,1.0,,5.0,13.0,,1.0,,,,
28,"Crouch, Jared",4,2,4,8,,,,1.0,2.0,,,1.0,1.0,,,4.0,5.0,,,,,,
26,"Feast, Simon",8,4,,8,1,1.0,15.0,1.0,,2.0,,1.0,1.0,1.0,,4.0,3.0,2.0,1.0,1.0,,,
40,"Fixter, Ben",,,1,1,,,,1.0,,,,,,,,,1.0,,,,,,
12,"Fosdike, Nic",10,3,6,16,,,,2.0,1.0,4.0,1.0,2.0,,,,6.0,10.0,1.0,,,3.0,,
37,"Goodes, Adam",10,8,2,12,1,1.0,2.0,3.0,,4.0,,3.0,,1.0,,3.0,9.0,,3.0,1.0,,,
14,"Kelly, Paul",11,6,10,21,1,,,,1.0,5.0,4.0,2.0,2.0,1.0,,8.0,12.0,1.0,2.0,3.0,,,
3,"Lewis, Dale",6,2,2,8,,1.0,,,,2.0,4.0,,,1.0,,6.0,2.0,1.0,,2.0,,,
34,"Luff, Troy",17,9,6,23,,,,,4.0,2.0,,1.0,1.0,1.0,,8.0,14.0,2.0,,1.0,,,
36,"Mathews, Ben",13,3,3,16,,,,1.0,3.0,,1.0,2.0,1.0,1.0,,7.0,9.0,,,3.0,,,
11,"Maxfield, Stuart",15,4,5,20,2,,,1.0,3.0,8.0,1.0,3.0,1.0,,,6.0,14.0,,,2.0,,,
13,"McPherson, Daniel",11,3,6,17,1,2.0,,3.0,,3.0,4.0,1.0,,,,7.0,10.0,,2.0,1.0,,,
23,"Nicks, Matthew",12,6,5,17,,,,5.0,6.0,1.0,3.0,1.0,2.0,,,4.0,14.0,,,3.0,2.0,,
19,"OLoughlin, Michael",15,8,5,20,6,3.0,,1.0,,1.0,1.0,1.0,,3.0,3.0,11.0,8.0,2.0,5.0,,,,
22,"Saddington, Jason",8,4,5,13,,,,,,3.0,,2.0,,1.0,,4.0,9.0,1.0,,,,,
25,"Schauble, Andrew",6,6,6,12,,,,1.0,2.0,1.0,,1.0,,,,7.0,5.0,1.0,,3.0,,,
2,"Schwass, Wayne",21,7,14,35,,1.0,1.0,2.0,7.0,4.0,5.0,4.0,2.0,,1.0,10.0,22.0,,1.0,1.0,1.0,,
7,"Seymour, Brad",7,9,9,16,,,,3.0,5.0,,1.0,2.0,,,,4.0,12.0,2.0,1.0,2.0,2.0,,
1,"Stafford, Greg",14,11,5,19,2,,23.0,2.0,1.0,3.0,4.0,,1.0,2.0,2.0,6.0,11.0,3.0,2.0,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,104,104,314,15,14.0,41.0,33.0,36.0,49.0,33.0,31.0,13.0,14.0,6.0,117.0,191.0,17.0,18.0,27.0,10.0,,
Opposition,Opposition,181,75,121,302,12,12.0,26.0,28.0,28.0,53.0,39.0,34.0,14.0,13.0,,119.0,185.0,11.0,15.0,35.0,12.0,,
