Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Allan, Matthew",29y 141d,156 (84-0-72 53.85%),73 (0.47),16 (9-0-7 56.25%),1 (0.06)
23,"Bolton, Mark",25y 104d,74 (44-1-29 60.14%),30 (0.41),←,
16,"Bradley, Kepler",18y 246d,4 (1-0-3 25.00%),1 (0.25),←,
37,"Bullen, Marcus",22y 4d,31 (20-0-11 64.52%),7 (0.23),←,
36,"Dyson, Ricky",18y 292d,9 (6-0-3 66.67%),5 (0.56),←,
31,"Fletcher, Dustin",29y 70d,217 (150-3-64 69.82%),60 (0.28),←,
39,"Haynes, Ben",23y 19d,17 (9-0-8 52.94%),6 (0.35),12 (6-0-6 50.00%),6 (0.50)
19,"Hille, David",23y 44d,64 (38-0-26 59.38%),44 (0.69),←,
14,"Johnson, Jason",26y 173d,122 (84-1-37 69.26%),72 (0.59),←,
1,"Johnson, Mark",26y 54d,122 (87-1-34 71.72%),39 (0.32),←,
18,"Lloyd, Matthew",26y 91d,181 (115-2-64 64.09%),665 (3.67),←,
42,"Lovett-Murray, Nathan",21y 241d,14 (9-0-5 64.29%),19 (1.36),←,
33,"McPhee, Adam",21y 284d,65 (29-0-36 44.62%),32 (0.49),40 (23-0-17 57.50%),23 (0.57)
10,"McVeigh, Mark",23y 172d,91 (56-1-34 62.09%),36 (0.40),←,
24,"Misiti, Joe",29y 250d,233 (147-4-82 63.95%),95 (0.41),←,
28,"Murphy, Justin",28y 83d,160 (72-0-88 45.00%),144 (0.90),15 (9-0-6 60.00%),21 (1.40)
11,"Peverill, Damien",25y 4d,69 (41-1-27 60.14%),15 (0.22),←,
9,"Ramanauskas, Adam",23y 240d,100 (70-1-29 70.50%),52 (0.52),←,
20,"Richards, Ted",21y 187d,18 (12-0-6 66.67%),15 (0.83),←,
7,"Solomon, Dean",24y 189d,114 (80-0-34 70.18%),48 (0.42),←,
34,"Stanton, Brent",18y 76d,7 (2-0-5 28.57%),4 (0.57),←,
12,"Welsh, Andrew",21y 156d,52 (29-1-22 56.73%),6 (0.12),←,
Totals,Totals,23y 358d,1920 (1185-16-719 61.72%),1468 (0.76),,
C,"Sheedy, Kevin",56y 205d,561 (361-6-194 64.88%),,←,
