Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
17,"Ballantyne, Hayden",22y 16d,6 (1-0-5 16.67%),5 (0.83),←,
26,"Bradley, Kepler",23y 261d,69 (16-1-52 23.91%),31 (0.45),20 (3-0-17 15.00%),17 (0.85)
48,"Broughton, Greg",22y 306d,11 (1-0-10 9.09%),,←,
40,"de Boer, Matt",19y 144d,13 (3-0-10 23.08%),5 (0.38),←,
25,"Dodd, Steven",26y 42d,94 (40-0-54 42.55%),7 (0.07),←,
41,"Duffield, Paul",24y 177d,41 (13-0-28 31.71%),11 (0.27),←,
14,"Grover, Antoni",29y 143d,163 (69-0-94 42.33%),22 (0.13),←,
4,"Hasleby, Paul",28y 50d,184 (76-0-108 41.30%),107 (0.58),←,
11,"Headland, Des",28y 192d,157 (93-0-64 59.24%),164 (1.04),105 (53-0-52 50.48%),112 (1.07)
32,"Hill, Stephen",19y 92d,18 (4-0-14 22.22%),7 (0.39),←,
5,"Ibbotson, Garrick",21y 139d,38 (10-0-28 26.32%),10 (0.26),←,
23,"Mayne, Chris",20y 272d,18 (6-0-12 33.33%),13 (0.72),←,
16,"Mundy, David",24y 12d,104 (45-0-59 43.27%),36 (0.35),←,
29,"Pavlich, Matthew",27y 213d,209 (87-0-122 41.63%),403 (1.93),←,
46,"Pearce, Clancee",18y 282d,5 (1-0-4 20.00%),2 (0.40),←,
31,"Sandilands, Aaron",26y 238d,131 (62-0-69 47.33%),46 (0.35),←,
6,"Solomon, Dean",29y 204d,207 (106-1-100 51.45%),78 (0.38),49 (14-0-35 28.57%),22 (0.45)
8,"Suban, Nick",19y 84d,18 (4-0-14 22.22%),6 (0.33),←,
20,"Tarrant, Chris",28y 317d,216 (92-0-124 42.59%),358 (1.66),55 (17-0-38 30.91%),59 (1.07)
22,"Thornton, Scott",26y 324d,88 (37-0-51 42.05%),21 (0.24),←,
47,"van Berlo, Jay",20y 317d,2 (1-0-1 50.00%),2 (1.00),←,
38,"Walters, Michael",18y 206d,3 (0-0-3 0.00%),2 (0.67),←,
Totals,Totals,23y 349d,1795 (767-2-1026 42.73%),1336 (0.74),,
C,"Harvey, Mark",44y 51d,47 (14-0-33 29.79%),,←,
