St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
17,"Allen, Tim",21y 191d,10 (7-0-3 70.00%),7 (0.70),←,
18,"Bowey, Brett",22y 325d,48 (18-0-30 37.50%),56 (1.17),←,
3,"Burke, Nathan",22y 74d,101 (41-1-59 41.09%),27 (0.27),←,
19,"Clark, Steven",30y 341d,79 (48-1-30 61.39%),96 (1.22),5 (3-0-2 60.00%),6 (1.20)
8,"Devonport, Craig",22y 84d,40 (18-0-22 45.00%),42 (1.05),←,
20,"Dwyer, Mick",23y 156d,56 (18-1-37 33.04%),41 (0.73),←,
16,"Fletcher, Adrian",22y 193d,28 (15-0-13 53.57%),11 (0.39),5 (3-0-2 60.00%),1 (0.20)
2,"Frawley, Danny",28y 225d,172 (54-1-117 31.69%),10 (0.06),←,
6,"Grant, David",25y 257d,141 (48-0-93 34.04%),66 (0.47),←,
27,"Greig, Dean",23y 172d,10 (7-0-3 70.00%),1 (0.10),←,
35,"Harvey, Robert",20y 243d,62 (29-1-32 47.58%),46 (0.74),←,
52,"Kickett, Dale",23y 352d,20 (6-0-14 30.00%),17 (0.85),3 (2-0-1 66.67%),4 (1.33)
4,"Lockett, Tony",26y 42d,146 (50-0-96 34.25%),680 (4.66),←,
23,"Loewe, Stewart",23y 333d,123 (47-1-75 38.62%),153 (1.24),←,
12,"Morris, Russell",29y 324d,120 (88-2-30 74.17%),68 (0.57),27 (17-1-9 64.81%),16 (0.59)
1,"Newport, Stephen",26y 167d,126 (70-1-55 55.95%),61 (0.48),25 (16-1-8 66.00%),3 (0.12)
41,"Pekin, Tim",27y 89d,156 (75-1-80 48.40%),36 (0.23),49 (26-1-22 54.08%),21 (0.43)
31,"Shanahan, Jamie",24y 136d,3 (2-0-1 66.67%),,←,
9,"Vidovic, Lazar",27y 19d,13 (10-0-3 76.92%),,←,
7,"Winmar, Nicky",26y 208d,102 (42-0-60 41.18%),170 (1.67),←,
Totals,Totals,24y 361d,1556 (693-10-853 44.54%),1588 (1.02),,
C,"Sheldon, Ken",32y 111d,50 (26-1-23 53.00%),,←,
