Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",10,3,4,14,,,,1.0,5.0,2.0,1.0,4.0,,2.0,,3.0,10.0,1.0,,4.0,4.0,,100.0
16,"Bowden, Patrick",11,6,5,16,,,,1.0,5.0,,2.0,2.0,,1.0,,3.0,14.0,,,3.0,,,85.0
7,"Brown, Nathan",14,10,2,16,1,2.0,,1.0,,3.0,,1.0,2.0,,,4.0,13.0,1.0,4.0,,2.0,,75.0
24,"Coughlan, Mark",1,1,,1,,,,,,,,,,,,1.0,,1.0,,,,,5.0
3,"Deledio, Brett",10,7,7,17,,,,1.0,1.0,4.0,1.0,1.0,,,,6.0,11.0,,,,9.0,1.0,88.0
41,"Foley, Nathan",5,3,6,11,,,,4.0,1.0,,2.0,2.0,,1.0,,6.0,4.0,,,,,,65.0
20,"Hall, Ray",11,7,5,16,,,,6.0,1.0,1.0,1.0,4.0,3.0,1.0,,8.0,9.0,1.0,,6.0,,,96.0
31,"Hyde, Chris",10,6,5,15,,,,5.0,,5.0,1.0,2.0,,2.0,,4.0,11.0,,,,1.0,,85.0
17,"Johnson, Kane",13,6,6,19,,,,3.0,3.0,6.0,3.0,3.0,2.0,2.0,,9.0,12.0,,,1.0,1.0,1.0,80.0
39,"Kellaway, Andrew",4,3,7,11,,,1.0,2.0,,,,3.0,,2.0,,4.0,7.0,,,4.0,1.0,,95.0
27,"Krakouer, Andrew",7,5,4,11,,,,6.0,1.0,2.0,1.0,3.0,,2.0,,2.0,9.0,,,3.0,,,78.0
22,"Meyer, Danny",6,1,4,10,1,,,2.0,,,,1.0,,,,4.0,6.0,,,3.0,,,92.0
1,"Newman, Chris",10,,2,12,,1.0,,5.0,6.0,,,1.0,1.0,1.0,,2.0,8.0,,,5.0,,,100.0
26,"Pattison, Adam",10,10,6,16,,,4.0,2.0,3.0,3.0,,3.0,,,,7.0,9.0,3.0,2.0,1.0,2.0,,63.0
15,"Pettifer, Kayne",17,11,4,21,3,,,3.0,,4.0,3.0,2.0,2.0,2.0,,6.0,16.0,,4.0,,,,100.0
14,"Polo, Dean",6,6,4,10,,,,1.0,,,1.0,1.0,,1.0,,3.0,7.0,,1.0,2.0,,,81.0
4,"Raines, Andrew",10,1,4,14,,,,1.0,3.0,3.0,,1.0,,1.0,,3.0,10.0,,,3.0,5.0,,98.0
5,"Simmonds, Troy",13,8,3,16,2,1.0,26.0,2.0,2.0,5.0,1.0,2.0,,1.0,,6.0,11.0,2.0,3.0,1.0,,1.0,100.0
10,"Stafford, Greg",3,4,4,7,,1.0,2.0,2.0,,2.0,,4.0,,1.0,,3.0,4.0,,1.0,1.0,,,66.0
30,"Tambling, Richard",9,5,5,14,1,,,4.0,,2.0,3.0,2.0,1.0,,,5.0,9.0,,,1.0,1.0,1.0,77.0
32,"Tivendale, Greg",17,7,1,18,,2.0,,10.0,1.0,5.0,4.0,4.0,1.0,1.0,,7.0,11.0,,2.0,,2.0,,96.0
21,"Tuck, Shane",10,2,3,13,,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,,6.0,7.0,,,1.0,,,74.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,8.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,112,91,298,8,16.0,34.0,65.0,33.0,48.0,25.0,50.0,13.0,24.0,,102.0,198.0,9.0,17.0,39.0,28.0,4.0,
Opposition,Opposition,234,147,127,361,16,9.0,27.0,50.0,41.0,48.0,26.0,44.0,24.0,13.0,6.0,104.0,257.0,8.0,14.0,37.0,20.0,9.0,
