Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
18,"Cameron, Leon",25y 207d,134 (70-2-62 52.99%),56 (0.42),←,
16,"Croft, Matthew",25y 30d,64 (35-2-27 56.25%),35 (0.55),←,
11,"Curley, Todd",25y 73d,32 (12-1-19 39.06%),25 (0.78),29 (10-1-18 36.21%),24 (0.83)
14,"Darcy, Luke",22y 259d,48 (22-1-25 46.88%),36 (0.75),←,
21,"Dent, Matthew",26y 70d,68 (18-0-50 26.47%),15 (0.22),21 (14-0-7 66.67%),6 (0.29)
28,"Dimattina, Paul",23y 126d,30 (18-0-12 60.00%),10 (0.33),←,
20,"Dooley, Paul",22y 176d,1 (1-0-0 100.00%),1 (1.00),←,
4,"Garlick, Simon",22y 352d,45 (25-0-20 55.56%),27 (0.60),1 (1-0-0 100.00%),
3,"Grant, Chris",25y 105d,168 (86-3-79 52.08%),314 (1.87),←,
9,"Hudson, Paul",27y 251d,155 (92-0-63 59.35%),294 (1.90),21 (12-0-9 57.14%),30 (1.43)
6,"Johnson, Brad",21y 253d,77 (35-2-40 46.75%),47 (0.61),←,
2,"Kolyniuk, Steven",27y 266d,138 (69-1-68 50.36%),144 (1.04),←,
35,"Kretiuk, Steven",25y 267d,77 (42-1-34 55.19%),9 (0.12),←,
39,"Liberatore, Tony",32y 45d,198 (104-3-91 53.28%),89 (0.45),←,
23,"Martin, Michael",21y 31d,18 (8-1-9 47.22%),7 (0.39),←,
1,"Minton-Connell, Simon",28y 336d,105 (31-0-74 29.52%),297 (2.83),18 (11-0-7 61.11%),45 (2.50)
10,"Montgomery, Brett",24y 300d,17 (13-0-4 76.47%),18 (1.06),←,
36,"Romero, Jose",26y 239d,151 (78-1-72 51.99%),130 (0.86),62 (29-1-32 47.58%),32 (0.52)
5,"Smith, Rohan",24y 301d,100 (51-2-47 52.00%),66 (0.66),←,
8,"Southern, Daniel",23y 86d,65 (32-1-32 50.00%),13 (0.20),←,
7,"West, Scott",23y 134d,103 (51-1-51 50.00%),42 (0.41),←,
24,"Wira, Brad",26y 12d,39 (15-1-23 39.74%),2 (0.05),38 (15-1-22 40.79%),2 (0.05)
Totals,Totals,25y 45d,1833 (908-23-902 49.54%),1677 (0.91),,
C,"Wallace, Terry",39y 105d,35 (19-0-16 54.29%),,←,
