Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Davey, Alwyn",23y 326d,17 (10-0-7 58.82%),18 (1.06),←,
2,"Dyson, Ricky",22y 190d,52 (19-1-32 37.50%),28 (0.54),←,
31,"Fletcher, Dustin",32y 334d,279 (174-3-102 62.90%),64 (0.23),←,
19,"Hille, David",26y 308d,127 (60-1-66 47.64%),90 (0.71),←,
43,"Houli, Bachar",19y 329d,7 (5-0-2 71.43%),5 (0.71),←,
7,"Jetta, Leroy",19y 274d,7 (5-0-2 71.43%),3 (0.43),←,
27,"Laycock, Jason",23y 153d,45 (16-0-29 35.56%),25 (0.56),←,
18,"Lloyd, Matthew",29y 355d,234 (140-2-92 60.26%),839 (3.59),←,
36,"Lonergan, Sam",21y 10d,4 (2-0-2 50.00%),2 (0.50),←,
13,"Lovett, Andrew",25y 146d,50 (16-1-33 33.00%),60 (1.20),←,
33,"McPhee, Adam",25y 182d,129 (51-0-78 39.53%),60 (0.47),104 (45-0-59 43.27%),51 (0.49)
10,"McVeigh, Mark",27y 70d,165 (83-2-80 50.91%),80 (0.48),←,
22,"Michael, Mal",30y 286d,226 (122-1-103 54.20%),30 (0.13),25 (12-0-13 48.00%),2 (0.08)
6,"Monfries, Angus",21y 77d,54 (17-1-36 32.41%),51 (0.94),←,
17,"Nash, Jay",22y 106d,23 (10-1-12 45.65%),5 (0.22),←,
11,"Peverill, Damien",28y 268d,135 (64-2-69 48.15%),32 (0.24),←,
9,"Ramanauskas, Adam",27y 138d,119 (78-1-40 65.97%),58 (0.49),←,
37,"Reimers, Kyle",19y 86d,4 (2-0-2 50.00%),2 (0.50),←,
30,"Ryder, Paddy",20y 22d,33 (13-1-19 40.91%),6 (0.18),←,
5,"Stanton, Brent",21y 340d,79 (28-1-50 36.08%),43 (0.54),←,
4,"Watson, Jobe",23y 57d,56 (21-1-34 38.39%),21 (0.38),←,
8,"Winderlich, Jason",23y 178d,49 (19-0-30 38.78%),16 (0.33),←,
Totals,Totals,24y 143d,1894 (955-19-920 50.42%),1538 (0.81),,
C,"Knights, Matthew",37y 183d,3 (2-0-1 66.67%),,←,
