Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
14,"Billings, Jack",28y 202d,156 (62-1-93 40.06%),108 (0.69),1 (0-0-1 0.00%),
17,"Bowey, Jake",21y 177d,48 (35-0-13 72.92%),6 (0.13),←,
37,"Chandler, Kade",24y 54d,34 (21-0-13 61.76%),24 (0.71),←,
31,"Fritsch, Bayley",27y 92d,127 (73-1-53 57.87%),215 (1.69),←,
11,"Gawn, Max",32y 68d,204 (101-1-102 49.75%),98 (0.48),←,
22,"Howes, Blake",20y 335d,1 (0-0-1 0.00%),,←,
15,"Langdon, Ed",28y 35d,158 (85-1-72 54.11%),68 (0.43),90 (60-1-29 67.22%),35 (0.39)
16,"Laurie, Bailey",21y 349d,6 (4-0-2 66.67%),,←,
8,"Lever, Jake",28y 2d,161 (103-1-57 64.29%),4 (0.02),105 (65-1-39 62.38%),1 (0.01)
1,"May, Steven",32y 57d,217 (98-2-117 45.62%),23 (0.11),94 (60-1-33 64.36%),2 (0.02)
4,"McVee, Judd",20y 213d,26 (16-0-10 61.54%),,←,
30,"Neal-Bullen, Alex",28y 58d,154 (90-1-63 58.77%),107 (0.69),←,
13,"Oliver, Clayton",26y 229d,163 (93-1-69 57.36%),51 (0.31),←,
5,"Petracca, Christian",28y 63d,177 (100-1-76 56.78%),171 (0.97),←,
24,"Rivers, Trent",22y 221d,78 (54-1-23 69.87%),7 (0.09),←,
3,"Salem, Christian",28y 236d,160 (81-1-78 50.94%),25 (0.16),←,
19,"Schache, Josh",26y 199d,76 (26-0-50 34.21%),79 (1.04),4 (2-0-2 50.00%),1 (0.25)
9,"Spargo, Charlie",24y 103d,98 (64-1-33 65.82%),63 (0.64),←,
32,"Sparrow, Tom",23y 281d,75 (49-1-25 66.00%),28 (0.37),←,
20,"Tomlinson, Adam",30y 210d,178 (87-3-88 49.72%),35 (0.20),38 (26-0-12 68.42%),
2,"van Rooyen, Jacob",20y 326d,21 (14-0-7 66.67%),29 (1.38),←,
7,"Viney, Jack",29y 329d,197 (89-1-107 45.43%),58 (0.29),←,
6,"Windsor, Caleb",18y 272d,1 (0-0-1 0.00%),,←,
Totals,Totals,25y 306d,2516 (1345-18-1153 53.46%),1199 (0.48),,
C,"Goodwin, Simon",47y 72d,161 (93-1-67 58.07%),,160 (93-1-66 58.44%),
