Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
3,"Berry, Sam",23y 87d,60 (23-0-37 38.33%),12 (0.20),←,
41,"Butts, Jordon",25y 130d,77 (32-1-44 42.21%),,←,
44,"Cumming, Isaac",26y 272d,90 (44-1-45 49.44%),12 (0.13),9 (6-0-3 66.67%),2 (0.22)
6,"Curtin, Daniel",20y 63d,16 (8-1-7 53.13%),7 (0.44),←,
12,"Dawson, Jordan",28y 31d,140 (63-1-76 45.36%),65 (0.46),76 (33-1-42 44.08%),31 (0.41)
32,"Fogarty, Darcy",25y 227d,110 (42-1-67 38.64%),179 (1.63),←,
20,"Hinge, Mitch",26y 318d,73 (31-1-41 43.15%),8 (0.11),70 (29-1-40 42.14%),7 (0.10)
48,"Keane, Mark",25y 54d,40 (18-1-21 46.25%),,35 (17-1-17 50.00%),
2,"Keays, Ben",28y 76d,145 (49-1-95 34.14%),108 (0.74),115 (43-1-71 37.83%),97 (0.84)
29,"Laird, Rory",31y 132d,256 (127-2-127 50.00%),30 (0.12),←,
16,"Michalanney, Max",21y 73d,54 (25-1-28 47.22%),1 (0.02),←,
30,"Milera, Wayne",27y 238d,108 (56-1-51 52.31%),30 (0.28),←,
27,"Nankervis, Luke",21y 350d,30 (13-1-16 45.00%),1 (0.03),←,
28,"Neal-Bullen, Alex",29y 121d,185 (107-1-77 58.11%),125 (0.68),9 (6-0-3 66.67%),9 (1.00)
43,"OBrien, Reilly",29y 263d,130 (53-1-76 41.15%),14 (0.11),←,
25,"Peatling, James",24y 262d,53 (27-0-26 50.94%),18 (0.34),8 (5-0-3 62.50%),2 (0.25)
8,"Rachele, Josh",22y 29d,62 (27-1-34 44.35%),81 (1.31),←,
23,"Rankine, Izak",25y 17d,92 (36-2-54 40.22%),134 (1.46),44 (20-1-23 46.59%),77 (1.75)
14,"Soligo, Jake",22y 105d,69 (30-1-38 44.20%),27 (0.39),←,
19,"Taylor, Zac",22y 99d,14 (7-0-7 50.00%),5 (0.36),←,
7,"Thilthorpe, Riley",22y 307d,62 (25-0-37 40.32%),82 (1.32),←,
13,"Walker, Taylor",35y 15d,287 (145-2-140 50.87%),658 (2.29),←,
24,"Worrell, Josh",24y 29d,39 (20-1-18 52.56%),,←,
Totals,Totals,25y 223d,2192 (1008-22-1162 45.99%),1597 (0.73),,
C,"Nicks, Matthew",49y 362d,115 (43-1-71 37.83%),,←,
