Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Birchall, Grant",12,4,10,22,,,,1.0,2.0,4.0,,1.0,,1.0,,3.0,19.0,,,2.0,,,83.0
22,"Breust, Luke",9,3,7,16,1,1.0,,2.0,,2.0,2.0,1.0,,1.0,,8.0,8.0,1.0,2.0,,,,84.0
9,"Burgoyne, Shaun",11,4,11,22,,1.0,,,3.0,5.0,1.0,3.0,1.0,,,6.0,14.0,,,2.0,,1.0,81.0
8,"Duryea, Taylor",7,4,5,12,,,,,1.0,4.0,,2.0,,1.0,,4.0,10.0,,,2.0,1.0,,76.0
12,"Frawley, James",6,5,7,13,,,,3.0,1.0,,,2.0,,,,3.0,9.0,,,8.0,,,92.0
6,"Gibson, Josh",8,3,6,14,,,,1.0,2.0,,,3.0,2.0,2.0,,5.0,9.0,,,9.0,,,95.0
19,"Gunston, Jack",8,5,8,16,,,,1.0,3.0,1.0,1.0,,1.0,,,7.0,10.0,,,3.0,,1.0,93.0
4,"Hartung, Billy",12,3,9,21,1,1.0,,,4.0,1.0,3.0,2.0,,,,7.0,14.0,,,3.0,,,75.0
31,"Henderson, Ricky",13,3,8,21,,,,2.0,3.0,1.0,,2.0,,1.0,,3.0,18.0,,,,,1.0,70.0
29,"Langford, Will",17,3,10,27,,2.0,,3.0,1.0,6.0,7.0,3.0,2.0,1.0,,14.0,11.0,,,,,,70.0
7,"McEvoy, Ben",6,3,4,10,2,,27.0,2.0,,,3.0,1.0,2.0,,,5.0,6.0,1.0,1.0,5.0,,1.0,71.0
3,"Mitchell, Tom",17,9,20,37,,2.0,,4.0,1.0,10.0,4.0,6.0,1.0,3.0,,16.0,22.0,,,2.0,,1.0,87.0
10,"OMeara, Jaeger",9,3,14,23,,3.0,,1.0,1.0,2.0,8.0,4.0,,2.0,,14.0,9.0,,1.0,1.0,,1.0,76.0
28,"Puopolo, Paul",5,2,8,13,2,,,7.0,,2.0,1.0,3.0,2.0,1.0,,4.0,8.0,,,1.0,,,87.0
33,"Rioli, Cyril",7,1,1,8,1,1.0,,3.0,,,,3.0,,1.0,,4.0,3.0,,1.0,2.0,,,73.0
2,"Roughead, Jarryd",8,4,4,12,2,1.0,,6.0,,3.0,2.0,2.0,1.0,1.0,,5.0,7.0,2.0,2.0,3.0,,,95.0
25,"Schoenmakers, Ryan",9,5,2,11,1,,1.0,1.0,2.0,1.0,,,,,,6.0,5.0,1.0,1.0,3.0,,,84.0
26,"Shiels, Liam",11,4,9,20,1,,,2.0,4.0,5.0,1.0,3.0,,,,8.0,11.0,,,3.0,,,91.0
21,"Sicily, James",5,4,6,11,,,,1.0,,1.0,,3.0,1.0,2.0,,5.0,6.0,,,2.0,1.0,,72.0
16,"Smith, Isaac",18,5,4,22,1,,,1.0,3.0,9.0,2.0,,,,,5.0,18.0,,,1.0,3.0,,84.0
24,"Stratton, Ben",7,3,4,11,,,,2.0,1.0,,,2.0,1.0,1.0,,3.0,6.0,1.0,,7.0,,,92.0
27,"Vickery, Ty",5,2,7,12,,2.0,11.0,5.0,1.0,2.0,3.0,2.0,2.0,2.0,,7.0,4.0,,1.0,1.0,,,71.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,82,164,374,12,19.0,39.0,48.0,33.0,59.0,38.0,48.0,16.0,20.0,,142.0,227.0,6.0,9.0,60.0,5.0,6.0,
Opposition,Opposition,256,135,172,428,17,14.0,31.0,65.0,45.0,56.0,36.0,51.0,20.0,16.0,6.0,144.0,288.0,7.0,16.0,47.0,8.0,11.0,
