Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",21y 185d,40 (17-0-23 42.50%),7 (0.17),←,
42,"Allan, Marcus",20y 361d,4 (2-0-2 50.00%),,←,
46,"Begley, Colm",20y 261d,10 (4-0-6 40.00%),4 (0.40),←,
20,"Black, Simon",28y 46d,199 (125-1-73 63.07%),128 (0.64),←,
17,"Brennan, Jared",22y 295d,46 (24-0-22 52.17%),23 (0.50),←,
16,"Brown, Jonathan",25y 202d,125 (87-0-38 69.60%),209 (1.67),←,
19,"Charman, Jamie",24y 307d,93 (59-1-33 63.98%),38 (0.41),←,
30,"Copeland, Robert",25y 358d,117 (73-0-44 62.39%),20 (0.17),←,
39,"Drummond, Josh",24y 30d,22 (10-0-12 45.45%),13 (0.59),←,
14,"Hadley, Richard",24y 51d,33 (22-0-11 66.67%),8 (0.24),←,
5,"Harding, Scott",20y 334d,22 (9-0-13 40.91%),5 (0.23),←,
44,"Lappin, Nigel",30y 332d,261 (155-4-102 60.15%),171 (0.66),200 (123-3-74 62.25%),131 (0.65)
43,"McDonald, Beau",27y 197d,90 (58-1-31 65.00%),19 (0.21),←,
9,"McGrath, Ashley",23y 364d,91 (52-1-38 57.69%),92 (1.01),←,
21,"Merrett, Daniel",22y 158d,32 (13-0-19 40.63%),16 (0.50),←,
8,"Notting, Tim",28y 210d,164 (101-1-62 61.89%),118 (0.72),←,
24,"Patfull, Joel",22y 163d,23 (9-0-14 39.13%),10 (0.43),←,
6,"Power, Luke",27y 131d,184 (112-1-71 61.14%),180 (0.98),←,
35,"Rischitelli, Michael",21y 131d,30 (13-0-17 43.33%),15 (0.50),←,
29,"Roe, Jason",23y 67d,21 (8-0-13 38.10%),4 (0.19),←,
28,"Selwood, Troy",23y 18d,34 (14-0-20 41.18%),7 (0.21),←,
32,"Stiller, Cheynee",21y 16d,21 (7-0-14 33.33%),8 (0.38),←,
Totals,Totals,24y 59d,1662 (974-10-678 58.60%),1095 (0.66),,
C,"Matthews, Leigh",55y 79d,425 (252-6-167 60.00%),,201 (127-1-73 63.43%),
