Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
43 ↑,"Barrett, Jake",1,2,6,7,,,,3.0,,,1.0,1.0,,1.0,,4.0,3.0,,,,,,43.0
14,"Bugg, Tomas",6,4,10,16,,1.0,,1.0,1.0,,1.0,3.0,,1.0,,4.0,12.0,1.0,3.0,1.0,,,90.0
18,"Cameron, Jeremy",8,4,,8,2,2.0,1.0,,,3.0,,2.0,1.0,2.0,,3.0,5.0,1.0,,,,,91.0
35,"Corr, Aidan",5,3,2,7,,,,2.0,4.0,1.0,,1.0,,,,3.0,4.0,1.0,,10.0,1.0,,95.0
44,"Downie, Tom",,2,5,5,,,21.0,4.0,1.0,,,,,,,3.0,3.0,1.0,,3.0,,,82.0
4,"Greene, Toby",11,,9,20,1,,,,1.0,1.0,7.0,4.0,2.0,1.0,,11.0,9.0,,,,,1.0,89.0
22,"Kelly, Josh",11,2,9,20,,,,9.0,1.0,5.0,2.0,4.0,1.0,2.0,,8.0,12.0,1.0,,,1.0,1.0,88.0
40,"Kennedy, Adam",8,5,7,15,,,1.0,,5.0,,,1.0,1.0,,,4.0,11.0,1.0,,3.0,2.0,,90.0
34 ↓,"Marchbank, Caleb",,,2,2,,,,,,,,,,,,,2.0,,,1.0,,,43.0
25,"McCarthy, Cam",9,3,2,11,,2.0,,1.0,,3.0,,5.0,1.0,2.0,,4.0,7.0,,1.0,,,,86.0
7,"Palmer, Rhys",10,4,10,20,1,,,3.0,1.0,5.0,1.0,3.0,1.0,2.0,,7.0,13.0,1.0,,,1.0,1.0,94.0
30,"Plowman, Lachie",8,3,8,16,,,,1.0,5.0,,,3.0,,,,2.0,13.0,,,6.0,1.0,,88.0
23,"Shaw, Heath",18,4,3,21,,,,1.0,9.0,,,2.0,1.0,,,8.0,11.0,2.0,,4.0,2.0,,86.0
10,"Smith, Devon",14,2,7,21,1,1.0,,10.0,1.0,4.0,4.0,2.0,1.0,,,8.0,12.0,,,,5.0,,82.0
36,"Stewart, James",5,4,5,10,1,1.0,,2.0,,4.0,,1.0,1.0,,,4.0,6.0,,1.0,3.0,3.0,,85.0
20,"Tomlinson, Adam",11,7,4,15,,1.0,5.0,1.0,1.0,2.0,,2.0,1.0,,,5.0,11.0,2.0,1.0,1.0,,,84.0
31,"Townsend, Jacob",10,3,12,22,1,,1.0,6.0,3.0,2.0,4.0,7.0,,4.0,,11.0,10.0,,2.0,1.0,,1.0,73.0
17,"Treloar, Adam",11,4,15,26,,1.0,,3.0,1.0,4.0,2.0,2.0,2.0,,,10.0,14.0,,,,2.0,,83.0
8,"Ward, Callan",10,6,22,32,1,,1.0,7.0,2.0,4.0,8.0,3.0,2.0,2.0,1.0,16.0,17.0,1.0,1.0,2.0,1.0,,87.0
6,"Whitfield, Lachie",6,2,7,13,1,,,2.0,2.0,3.0,2.0,2.0,1.0,1.0,,7.0,6.0,,,3.0,,,81.0
29,"Williams, Zac",8,3,6,14,2,,,3.0,4.0,2.0,2.0,3.0,,1.0,,4.0,10.0,,,2.0,2.0,,80.0
16,"Wilson, Nathan",6,3,3,9,,,,1.0,2.0,1.0,,,1.0,,,4.0,5.0,,,7.0,,,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,176,70,154,330,11,11.0,30.0,60.0,44.0,44.0,34.0,51.0,17.0,19.0,1.0,130.0,196.0,12.0,9.0,47.0,21.0,4.0,
Opposition,Opposition,216,99,174,390,15,13.0,69.0,73.0,28.0,62.0,49.0,44.0,19.0,17.0,5.0,145.0,243.0,16.0,19.0,40.0,12.0,11.0,
