Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
8,"Bewick, Darren",29y 354d,172 (104-1-67 60.76%),266 (1.55),←,
33,"Caracella, Blake",20y 148d,14 (5-0-9 35.71%),22 (1.57),←,
9,"Cockatoo-Collins, Che",22y 158d,68 (39-3-26 59.56%),90 (1.32),←,
23,"Cransberg, Peter",30y 12d,76 (42-2-32 56.58%),70 (0.92),←,
7,"Daniher, Chris",31y 132d,121 (66-4-51 56.20%),40 (0.33),←,
38,"Denham, Sean",28y 103d,156 (86-4-66 56.41%),59 (0.38),112 (62-4-46 57.14%),38 (0.34)
31,"Fletcher, Dustin",22y 95d,91 (55-3-33 62.09%),31 (0.34),←,
30,"Fraser, Mark",26y 187d,67 (35-2-30 53.73%),32 (0.48),22 (9-2-11 45.45%),9 (0.41)
26,"Heffernan, Chris",18y 193d,1 (1-0-0 100.00%),,←,
42,"Johnson, Jason",19y 197d,2 (1-0-1 50.00%),,←,
18,"Lloyd, Matthew",19y 116d,33 (14-1-18 43.94%),74 (2.24),←,
25,"Lucas, Scott",19y 223d,33 (16-0-17 48.48%),30 (0.91),←,
24,"Misiti, Joe",22y 274d,103 (58-4-41 58.25%),41 (0.40),←,
46,"Moorcroft, Gary",21y 116d,9 (4-0-5 44.44%),1 (0.11),←,
10,"ODonnell, Gary",32y 90d,223 (133-4-86 60.54%),84 (0.38),←,
15,"Prior, Michael",23y 338d,44 (21-1-22 48.86%),14 (0.32),←,
19,"Somerville, Peter",29y 33d,131 (78-3-50 60.69%),87 (0.66),←,
17,"Stevenson, Robert",21y 57d,8 (5-0-3 62.50%),,←,
12,"Symons, Michael",25y 328d,92 (54-3-35 60.33%),77 (0.84),←,
21,"Wallis, Dean",27y 348d,85 (47-1-37 55.88%),29 (0.34),←,
6,"Wellman, Sean",22y 324d,62 (25-2-35 41.94%),11 (0.18),28 (12-1-15 44.64%),2 (0.07)
Totals,Totals,24y 200d,1591 (889-38-664 55.88%),1058 (0.66),,
C,"Sheedy, Kevin",49y 229d,397 (249-5-143 63.35%),,←,
