Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",11,4,11,22,2,,,4.0,1.0,5.0,4.0,5.0,2.0,5.0,,8.0,14.0,,1.0,1.0,,,90.0
27,"Cameron, Clay",5,3,9,14,,,,5.0,5.0,,,3.0,,1.0,,5.0,8.0,,,3.0,,,89.0
15,"Currie, Daniel",7,5,7,14,1,,32.0,3.0,1.0,2.0,1.0,5.0,2.0,4.0,,11.0,3.0,3.0,1.0,3.0,,,96.0
12,"Day, Sam",7,5,4,11,,,,2.0,6.0,1.0,1.0,2.0,1.0,1.0,,8.0,3.0,2.0,,10.0,,,88.0
41,"Garlett, Jarrod",9,4,3,12,2,,,2.0,,2.0,,4.0,,,,5.0,6.0,1.0,1.0,,,1.0,87.0
2,"Grant, Jarrad",12,8,3,15,1,,,3.0,2.0,2.0,2.0,3.0,1.0,1.0,,4.0,10.0,1.0,1.0,,,,84.0
33,"Hall, Aaron",11,4,10,21,1,,,7.0,2.0,5.0,3.0,2.0,1.0,1.0,,8.0,14.0,,1.0,,2.0,2.0,85.0
5,"Harbrow, Jarrod",7,3,7,14,,,,5.0,5.0,1.0,1.0,5.0,,4.0,,5.0,8.0,,,2.0,1.0,,89.0
28,"Kolodjashnij, Kade",11,3,5,16,,,,,3.0,,,2.0,1.0,,,6.0,8.0,,,4.0,,,85.0
23,"Lemmens, Sean",10,7,4,14,,,,4.0,4.0,,1.0,2.0,,2.0,,3.0,13.0,,1.0,2.0,,,82.0
37,"Lonergan, Jesse",9,5,11,20,,,,7.0,,1.0,3.0,6.0,3.0,4.0,,7.0,13.0,,,1.0,,,81.0
19,"Lynch, Tom",8,4,8,16,4,,3.0,1.0,,4.0,1.0,1.0,2.0,,,9.0,7.0,2.0,2.0,,1.0,2.0,96.0
44,"Macpherson, Darcy",5,3,5,10,1,,,9.0,,2.0,,1.0,,1.0,,5.0,5.0,,1.0,1.0,,1.0,78.0
7,"Malceski, Nick",10,3,6,16,,,,4.0,2.0,3.0,3.0,1.0,2.0,,,10.0,6.0,2.0,,2.0,,1.0,87.0
4,"Martin, Jack",4,3,7,11,,,,2.0,,2.0,,7.0,,4.0,,5.0,6.0,,,2.0,,1.0,80.0
11,"Miller, Touk",10,3,12,22,,1.0,,10.0,2.0,1.0,4.0,5.0,,1.0,,10.0,12.0,,,2.0,,,85.0
10,"Prestia, Dion",11,2,9,20,,,,6.0,3.0,3.0,5.0,1.0,1.0,1.0,,9.0,12.0,,,1.0,,,87.0
3,"Rosa, Matt",3,1,1,4,,,4.0,,,,,,,,,,4.0,,,,,,23.0
42,"Saad, Adam",8,3,7,15,,1.0,,2.0,8.0,,1.0,1.0,,,,5.0,7.0,,,2.0,10.0,1.0,89.0
20,"Schade, Henry",11,8,6,17,,,,,3.0,1.0,,2.0,1.0,1.0,,3.0,14.0,1.0,,3.0,,,91.0
6,"Sexton, Alex",2,1,2,4,,,,,,,,,,,,1.0,3.0,,,,,,30.0
30,"Wright, Peter",3,3,6,9,2,,7.0,3.0,,,,3.0,1.0,,,6.0,3.0,1.0,2.0,4.0,,,95.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,174,85,143,317,14,3.0,46.0,79.0,47.0,35.0,30.0,61.0,18.0,31.0,,133.0,179.0,13.0,11.0,43.0,14.0,9.0,
Opposition,Opposition,200,63,212,412,24,16.0,52.0,87.0,20.0,75.0,48.0,41.0,31.0,18.0,6.0,169.0,240.0,8.0,15.0,35.0,4.0,14.0,
