Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",3,1,2,5,,,,5.0,1.0,2.0,1.0,1.0,1.0,,,2.0,2.0,,,,,,78.0
13,"Cumming, Isaac",10,4,7,17,,,,1.0,5.0,3.0,,4.0,,2.0,,7.0,8.0,1.0,,5.0,,,81.0
16,"Daniels, Brent",9,1,11,20,,,,6.0,,6.0,3.0,4.0,1.0,1.0,,11.0,7.0,,,,3.0,2.0,74.0
1,"Davis, Phil",8,4,4,12,,,,3.0,4.0,1.0,,5.0,,1.0,,6.0,7.0,2.0,,5.0,,,82.0
31 ↑,"Finlayson, Jeremy",3,,6,9,1,1.0,,1.0,,,,4.0,,1.0,,6.0,4.0,,,2.0,,,45.0
4,"Greene, Toby",14,2,7,21,3,2.0,,4.0,,4.0,4.0,5.0,,1.0,,7.0,12.0,,1.0,1.0,,1.0,98.0
12,"Green, Tom",5,2,20,25,,,,6.0,,1.0,6.0,3.0,1.0,1.0,,14.0,12.0,,,,1.0,,72.0
19,"Haynes, Nick",13,4,8,21,,,,,5.0,2.0,,3.0,,,,8.0,11.0,1.0,,4.0,,1.0,85.0
37,"Hill, Bobby",5,1,2,7,1,,,,,1.0,1.0,1.0,,,,5.0,3.0,,1.0,2.0,,1.0,67.0
27,"Himmelberg, Harry",10,5,9,19,2,1.0,,4.0,,2.0,,5.0,1.0,1.0,,7.0,12.0,,,2.0,,2.0,89.0
23,"Hogan, Jesse",8,8,9,17,,2.0,,2.0,,2.0,,7.0,,2.0,,11.0,6.0,5.0,3.0,2.0,,,87.0
2,"Hopper, Jacob",27,3,14,41,,,,5.0,2.0,12.0,11.0,9.0,1.0,2.0,2.0,17.0,23.0,,,,,1.0,83.0
39,"Idun, Connor",3,1,7,10,,,,,2.0,,,3.0,,3.0,,6.0,4.0,,,3.0,,,87.0
22,"Kelly, Josh",15,1,12,27,,,,9.0,5.0,4.0,7.0,6.0,,,,15.0,14.0,,,1.0,1.0,,81.0
40,"Kennedy, Adam",11,1,5,16,,,,1.0,2.0,2.0,3.0,1.0,1.0,,,5.0,10.0,1.0,,3.0,,,83.0
38,"Lloyd, Daniel",8,3,6,14,1,,,4.0,,1.0,1.0,3.0,,,,8.0,6.0,1.0,1.0,1.0,,,80.0
41,"Mumford, Shane",1,,6,7,,,53.0,6.0,3.0,1.0,3.0,1.0,2.0,1.0,,7.0,1.0,,,6.0,,,78.0
36,"Perryman, Harry",15,3,11,26,,,,4.0,9.0,2.0,1.0,5.0,,,,7.0,16.0,1.0,,5.0,,,86.0
50,"Reid, Sam",4,2,3,7,,,,2.0,1.0,1.0,1.0,3.0,,2.0,,4.0,4.0,,1.0,2.0,,,83.0
14,"Taranto, Tim",10,2,8,18,,,,12.0,1.0,2.0,2.0,6.0,2.0,1.0,,6.0,11.0,,,1.0,,,82.0
15,"Taylor, Sam",10,2,4,14,,,,2.0,6.0,2.0,,3.0,1.0,1.0,,9.0,7.0,,,16.0,,,96.0
8,"Ward, Callan",12,1,9,21,,1.0,4.0,4.0,1.0,2.0,8.0,3.0,,1.0,,13.0,9.0,,,2.0,,,74.0
6 ↓,"Whitfield, Lachie",3,1,,3,1,,,3.0,1.0,,1.0,1.0,1.0,1.0,,4.0,1.0,1.0,1.0,1.0,,,29.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,52,170,377,9,10.0,57.0,84.0,48.0,53.0,53.0,86.0,12.0,22.0,2.0,185.0,190.0,13.0,8.0,64.0,5.0,8.0,
Opposition,Opposition,224,86,145,369,10,5.0,50.0,92.0,42.0,59.0,38.0,64.0,22.0,12.0,4.0,157.0,209.0,12.0,5.0,56.0,10.0,7.0,
