North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",22y 344d,104 (59-0-45 56.73%),14 (0.13),←,
3,"Bastinac, Ryan",24y 62d,119 (67-0-52 56.30%),65 (0.55),←,
50,"Brown, Ben",22y 276d,28 (22-0-6 78.57%),45 (1.61),←,
10,"Cunnington, Ben",24y 54d,119 (66-0-53 55.46%),54 (0.45),←,
15,"Dal Santo, Nick",31y 182d,296 (170-5-121 58.28%),150 (0.51),36 (25-0-11 69.44%),10 (0.28)
11,"Firrito, Michael",31y 269d,249 (127-2-120 51.41%),29 (0.12),←,
43,"Gibson, Sam",29y 88d,80 (49-0-31 61.25%),30 (0.38),←,
22,"Goldstein, Todd",27y 53d,145 (79-1-65 54.83%),69 (0.48),←,
6,"Hansen, Lachlan",27y 6d,128 (66-1-61 51.95%),76 (0.59),←,
29,"Harvey, Brent",37y 101d,404 (221-3-180 55.07%),478 (1.18),←,
4,"Higgins, Shaun",27y 172d,149 (71-1-77 47.99%),161 (1.08),20 (13-0-7 65.00%),33 (1.65)
5,"Jacobs, Ben",23y 226d,65 (29-0-36 44.62%),9 (0.14),39 (24-0-15 61.54%),4 (0.10)
34,"Macmillan, Jamie",23y 334d,76 (43-0-33 56.58%),32 (0.42),←,
21,"McDonald, Luke",20y 195d,35 (22-0-13 62.86%),,←,
28,"Nahas, Robin",27y 286d,106 (44-3-59 42.92%),130 (1.23),23 (15-0-8 65.22%),30 (1.30)
20,"Petrie, Drew",32y 312d,288 (145-3-140 50.87%),394 (1.37),←,
9,"Swallow, Andrew",28y 82d,182 (93-1-88 51.37%),76 (0.42),←,
25,"Tarrant, Robbie",26y 120d,57 (31-0-26 54.39%),41 (0.72),←,
12,"Thomas, Lindsay",27y 176d,171 (85-2-84 50.29%),281 (1.64),←,
16,"Thompson, Scott",29y 106d,156 (77-2-77 50.00%),6 (0.04),←,
30,"Waite, Jarrad",32y 200d,203 (79-4-120 39.90%),284 (1.40),19 (13-0-6 68.42%),32 (1.68)
19,"Wright, Sam",25y 39d,104 (57-0-47 54.81%),56 (0.54),←,
Totals,Totals,27y 151d,3264 (1702-28-1534 52.14%),2480 (0.76),,
C,"Scott, Brad",39y 112d,130 (72-0-58 55.38%),,←,
