Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",31y 157d,269 (152-0-117 56.51%),237 (0.88),146 (68-0-78 46.58%),117 (0.80)
21,"Black, Heath",28y 69d,184 (74-0-110 40.22%),79 (0.43),130 (52-0-78 40.00%),60 (0.46)
2,"Carr, Josh",27y 98d,167 (109-1-57 65.57%),89 (0.53),62 (32-0-30 51.61%),29 (0.47)
9,"Carr, Matthew",28y 219d,157 (67-1-89 42.99%),65 (0.41),129 (60-0-69 46.51%),63 (0.49)
15,"Crowley, Ryan",23y 153d,46 (25-0-21 54.35%),40 (0.87),←,
33,"Farmer, Jeff",30y 42d,225 (107-0-118 47.56%),451 (2.00),107 (55-0-52 51.40%),192 (1.79)
27,"Gilmore, Daniel",24y 156d,29 (18-0-11 62.07%),7 (0.24),←,
14,"Grover, Antoni",27y 147d,126 (58-0-68 46.03%),17 (0.13),←,
4,"Hasleby, Paul",26y 54d,163 (70-0-93 42.94%),100 (0.61),←,
43,"Hayden, Roger",26y 239d,76 (42-0-34 55.26%),7 (0.09),←,
37,"Johnson, Michael",22y 289d,50 (29-0-21 58.00%),8 (0.16),←,
8,"McManus, Shaun",31y 177d,213 (86-0-127 40.38%),88 (0.41),←,
18,"McPharlin, Luke",25y 247d,109 (61-0-48 55.96%),63 (0.58),97 (53-0-44 54.64%),60 (0.62)
16,"Mundy, David",22y 16d,60 (33-0-27 55.00%),9 (0.15),←,
28,"Murphy, Ryan",22y 73d,28 (16-0-12 57.14%),34 (1.21),←,
29,"Pavlich, Matthew",25y 217d,171 (77-0-94 45.03%),296 (1.73),←,
7,"Peake, Brett",24y 31d,36 (22-0-14 61.11%),19 (0.53),←,
3,"Schammer, Byron",22y 45d,81 (48-0-33 59.26%),27 (0.33),←,
6,"Solomon, Dean",27y 208d,175 (99-1-75 56.86%),64 (0.37),17 (7-0-10 41.18%),8 (0.47)
17,"Tarrant, Chris",26y 321d,178 (82-0-96 46.07%),328 (1.84),17 (7-0-10 41.18%),29 (1.71)
22,"Thornton, Scott",24y 328d,52 (27-0-25 51.92%),5 (0.10),←,
34,"Warnock, Robert",20y 198d,8 (4-0-4 50.00%),3 (0.38),←,
Totals,Totals,25y 324d,2603 (1306-3-1294 50.17%),2036 (0.78),,
C,"Harvey, Mark",42y 55d,3 (2-0-1 66.67%),,←,
