Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",16,4,3.0,19,,,,2.0,7.0,1.0,,1.0,3.0,1.0,1.0,6.0,12,,,2.0,2.0,,
10,"Ashcroft, Marcus",17,7,9.0,26,2.0,2.0,,1.0,3.0,9.0,5.0,3.0,1.0,,,7.0,20,,,1.0,1.0,,
20,"Black, Simon",13,8,7.0,20,2.0,2.0,,3.0,1.0,4.0,,,1.0,1.0,,9.0,11,,,1.0,,,
48,"Calthorpe, David",2,1,2.0,4,,,,,,1.0,1.0,2.0,,1.0,,2.0,2,,,1.0,,,
1,"Champion, Richard",11,6,4.0,15,,,,1.0,,7.0,2.0,1.0,,2.0,,9.0,9,2.0,,1.0,3.0,,
16,"Clarke, Matthew",5,2,6.0,11,,1.0,19.0,,1.0,3.0,5.0,,1.0,5.0,,7.0,4,1.0,,3.0,,,
8,"Gowers, Andrew",6,3,1.0,7,,,,2.0,,5.0,,2.0,,1.0,,,7,,,,,,
32,"Hart, Shaun",15,4,9.0,24,2.0,,,4.0,2.0,4.0,5.0,1.0,4.0,,3.0,14.0,9,,,2.0,,,
31,"Heuskes, Adam",13,9,7.0,20,,,,1.0,6.0,3.0,1.0,1.0,1.0,,,8.0,13,1.0,,1.0,,,
2,"Johnson, Chris",4,1,,4,3.0,1.0,,,,,2.0,,,,,3.0,1,,1.0,,,,
27,"Keating, Clark",1,1,1.0,2,,,7.0,,,1.0,,,,,,1.0,1,,,,,,
41,"Kennedy, Matthew",11,6,6.0,17,1.0,,,2.0,2.0,5.0,1.0,3.0,2.0,1.0,,4.0,12,,,,6.0,,
44,"Lappin, Nigel",10,4,7.0,17,2.0,,1.0,,2.0,5.0,7.0,1.0,1.0,1.0,,5.0,13,,,4.0,2.0,,
15,"Lawrence, Steven",4,5,4.0,8,,,,,2.0,,,1.0,1.0,,,4.0,4,2.0,,,1.0,,
23,"Leppitsch, Justin",11,5,5.0,16,,1.0,,,2.0,3.0,,,,1.0,,7.0,9,2.0,,1.0,4.0,,
11,"Lynch, Alastair",4,3,1.0,5,2.0,2.0,,1.0,,,,2.0,,2.0,,2.0,3,,3.0,2.0,,,
4,"McRae, Craig",10,1,5.0,15,5.0,1.0,,3.0,,1.0,2.0,,2.0,1.0,,11.0,4,,,2.0,1.0,,
21,"OBree, Shane",9,1,3.0,12,,,,1.0,4.0,,1.0,,,2.0,,4.0,8,,,1.0,,,
6,"Power, Luke",12,3,,12,,,,2.0,2.0,6.0,,1.0,,,,4.0,8,,,,2.0,,
22,"Scott, Chris",25,11,10.0,35,1.0,1.0,3.0,4.0,,11.0,5.0,3.0,2.0,1.0,2.0,9.0,25,2.0,1.0,1.0,1.0,,
3,"Voss, Michael",14,5,4.0,18,2.0,1.0,,1.0,,3.0,1.0,2.0,,3.0,,8.0,8,1.0,1.0,2.0,,,
33,"White, Darryl",13,9,9.0,22,,,1.0,4.0,3.0,2.0,,2.0,,4.0,,7.0,16,3.0,,3.0,1.0,,
Totals,Totals,226,99,103.0,329,22.0,12.0,31.0,32.0,37.0,74.0,38.0,26.0,19.0,27.0,6.0,131.0,199,14.0,6.0,28.0,24.0,,
Opposition,Opposition,196,83,102.0,298,11.0,21.0,24.0,25.0,44.0,60.0,31.0,43.0,27.0,19.0,,139.0,175,16.0,10.0,21.0,11.0,,
